Координаты: (294.0, 216.5); Яркость: 473; Размер: 2; Тип: звезда
Координаты: (239.5, 132.0); Яркость: 3900; Размер: 18; Тип: звезда
Координаты: (166.0, 130.5); Яркость: 1502; Размер: 6; Тип: звезда
Координаты: (295.5, 129.0); Яркость: 1246; Размер: 6; Тип: звезда
Координаты: (225.5, 128.5); Яркость: 239; Размер: 1; Тип: звезда
Координаты: (104.5, 128.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (300.0, 128.0); Яркость: 991; Размер: 4; Тип: звезда
Координаты: (192.0, 128.5); Яркость: 2904; Размер: 12; Тип: звезда
Координаты: (146.5, 129.0); Яркость: 2605; Размер: 12; Тип: звезда
Координаты: (285.0, 126.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (245.5, 126.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (234.5, 128.0); Яркость: 5257; Размер: 28; Тип: звезда
Координаты: (211.0, 127.0); Яркость: 984; Размер: 4; Тип: звезда
Координаты: (186.0, 127.5); Яркость: 3037; Размер: 12; Тип: звезда
Координаты: (176.5, 126.5); Яркость: 232; Размер: 1; Тип: звезда
Координаты: (169.5, 127.0); Яркость: 1507; Размер: 6; Тип: звезда
Координаты: (94.0, 127.0); Яркость: 1011; Размер: 4; Тип: звезда
Координаты: (253.5, 127.0); Яркость: 9983; Размер: 52; Тип: звезда
Координаты: (227.5, 126.0); Яркость: 1205; Размер: 6; Тип: звезда
Координаты: (110.0, 126.0); Яркость: 972; Размер: 4; Тип: звезда
Координаты: (279.5, 124.5); Яркость: 231; Размер: 1; Тип: звезда
Координаты: (137.5, 125.5); Яркость: 2263; Размер: 9; Тип: звезда
Координаты: (128.5, 126.5); Яркость: 8743; Размер: 45; Тип: звезда
Координаты: (90.5, 123.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (116.5, 126.0); Яркость: 13119; Размер: 72; Тип: звезда
Координаты: (86.5, 124.0); Яркость: 2720; Размер: 12; Тип: звезда
Координаты: (238.0, 122.0); Яркость: 970; Размер: 4; Тип: звезда
Координаты: (200.5, 121.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (122.5, 122.5); Яркость: 1873; Размер: 9; Тип: звезда
Координаты: (274.5, 120.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (268.5, 122.0); Яркость: 4497; Размер: 20; Тип: звезда
Координаты: (188.5, 121.0); Яркость: 1425; Размер: 6; Тип: звезда
Координаты: (181.0, 120.5); Яркость: 491; Размер: 2; Тип: звезда
Координаты: (147.5, 121.5); Яркость: 1964; Размер: 9; Тип: звезда
Координаты: (127.0, 121.0); Яркость: 950; Размер: 4; Тип: звезда
Координаты: (117.0, 121.0); Яркость: 3119; Размер: 16; Тип: звезда
Координаты: (110.5, 120.0); Яркость: 1318; Размер: 6; Тип: звезда
Координаты: (216.5, 119.0); Яркость: 1396; Размер: 6; Тип: звезда
Координаты: (155.0, 119.0); Яркость: 1972; Размер: 8; Тип: звезда
Координаты: (253.5, 118.0); Яркость: 476; Размер: 2; Тип: звезда
Координаты: (179.0, 118.5); Яркость: 2502; Размер: 12; Тип: звезда
Координаты: (144.5, 117.5); Яркость: 763; Размер: 3; Тип: звезда
Координаты: (203.5, 116.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (122.5, 118.0); Яркость: 2726; Размер: 12; Тип: звезда
Координаты: (96.5, 119.0); Яркость: 7717; Размер: 42; Тип: звезда
Координаты: (85.5, 118.0); Яркость: 2733; Размер: 12; Тип: звезда
Координаты: (72.0, 117.5); Яркость: 2434; Размер: 12; Тип: звезда
Координаты: (221.5, 115.5); Яркость: 760; Размер: 3; Тип: звезда
Координаты: (148.5, 116.5); Яркость: 2048; Размер: 9; Тип: звезда
Координаты: (90.5, 117.0); Яркость: 2692; Размер: 12; Тип: звезда
Координаты: (300.5, 114.5); Яркость: 192; Размер: 1; Тип: звезда
Координаты: (283.5, 115.0); Яркость: 1510; Размер: 6; Тип: звезда
Координаты: (227.0, 115.0); Яркость: 1010; Размер: 4; Тип: звезда
Координаты: (173.5, 115.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (126.5, 114.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (111.0, 114.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (106.0, 119.5); Яркость: 12481; Размер: 66; Тип: звезда
Координаты: (100.5, 115.5); Яркость: 2164; Размер: 9; Тип: звезда
Координаты: (199.5, 113.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (196.0, 113.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (115.0, 114.5); Яркость: 2842; Размер: 12; Тип: звезда
Координаты: (252.0, 113.5); Яркость: 2294; Размер: 12; Тип: звезда
Координаты: (132.5, 114.5); Яркость: 4939; Размер: 25; Тип: звезда
Координаты: (62.5, 112.0); Яркость: 1511; Размер: 6; Тип: звезда
Координаты: (154.5, 110.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (63.0, 117.5); Яркость: 29735; Размер: 150; Тип: звезда
Координаты: (296.0, 110.5); Яркость: 1489; Размер: 6; Тип: звезда
Координаты: (232.0, 110.0); Яркость: 915; Размер: 4; Тип: звезда
Координаты: (210.0, 110.0); Яркость: 978; Размер: 4; Тип: звезда
Координаты: (205.5, 110.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (158.5, 111.5); Яркость: 3193; Размер: 15; Тип: звезда
Координаты: (133.5, 109.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (121.5, 110.5); Яркость: 2012; Размер: 9; Тип: звезда
Координаты: (97.0, 111.0); Яркость: 1773; Размер: 8; Тип: звезда
Координаты: (266.5, 108.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (226.0, 109.0); Яркость: 906; Размер: 4; Тип: звезда
Координаты: (129.0, 109.0); Яркость: 938; Размер: 4; Тип: звезда
Координаты: (115.5, 108.5); Яркость: 1237; Размер: 5; Тип: звезда
Координаты: (282.5, 108.5); Яркость: 2107; Размер: 9; Тип: звезда
Координаты: (272.0, 106.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (256.5, 106.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (240.5, 106.5); Яркость: 213; Размер: 1; Тип: звезда
Координаты: (194.5, 107.0); Яркость: 1458; Размер: 6; Тип: звезда
Координаты: (161.5, 107.5); Яркость: 1959; Размер: 9; Тип: звезда
Координаты: (102.5, 109.0); Яркость: 6198; Размер: 30; Тип: звезда
Координаты: (67.5, 107.5); Яркость: 1980; Размер: 9; Тип: звезда
Координаты: (57.0, 106.5); Яркость: 456; Размер: 2; Тип: звезда
Координаты: (229.0, 105.0); Яркость: 994; Размер: 4; Тип: звезда
Координаты: (49.0, 105.0); Яркость: 980; Размер: 4; Тип: звезда
Координаты: (185.5, 103.5); Яркость: 223; Размер: 1; Тип: звезда
Координаты: (168.5, 104.5); Яркость: 1797; Размер: 9; Тип: звезда
Координаты: (78.5, 117.5); Яркость: 72736; Размер: 377; Тип: звезда
Координаты: (61.5, 105.0); Яркость: 2808; Размер: 12; Тип: звезда
Координаты: (203.0, 104.0); Яркость: 3462; Размер: 16; Тип: звезда
Координаты: (191.5, 102.5); Яркость: 241; Размер: 1; Тип: звезда
Координаты: (89.0, 105.0); Яркость: 8696; Размер: 48; Тип: звезда
Координаты: (70.5, 102.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (53.0, 102.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (28.0, 102.0); Яркость: 922; Размер: 4; Тип: звезда
Координаты: (175.5, 100.5); Яркость: 756; Размер: 3; Тип: звезда
Координаты: (92.5, 101.0); Яркость: 1333; Размер: 6; Тип: звезда
Координаты: (45.0, 105.5); Яркость: 25745; Размер: 132; Тип: звезда
Координаты: (217.0, 99.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (197.5, 100.5); Яркость: 710; Размер: 3; Тип: звезда
Координаты: (147.0, 99.5); Яркость: 424; Размер: 2; Тип: звезда
Координаты: (107.5, 101.5); Яркость: 4895; Размер: 25; Тип: звезда
Координаты: (154.0, 99.5); Яркость: 2790; Размер: 12; Тип: звезда
Координаты: (121.5, 98.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (88.5, 98.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (284.0, 98.0); Яркость: 853; Размер: 4; Тип: звезда
Координаты: (133.0, 98.5); Яркость: 4105; Размер: 18; Тип: звезда
Координаты: (114.0, 97.5); Яркость: 461; Размер: 2; Тип: звезда
Координаты: (73.0, 99.0); Яркость: 6112; Размер: 32; Тип: звезда
Координаты: (45.0, 97.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (266.5, 96.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (249.5, 96.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (243.5, 97.0); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (202.0, 97.0); Яркость: 815; Размер: 4; Тип: звезда
Координаты: (83.0, 97.0); Яркость: 1661; Размер: 8; Тип: звезда
Координаты: (207.5, 95.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (102.5, 97.0); Яркость: 4279; Размер: 20; Тип: звезда
Координаты: (292.5, 101.0); Яркость: 14063; Размер: 70; Тип: звезда
Координаты: (146.0, 94.5); Яркость: 443; Размер: 2; Тип: звезда
Координаты: (107.5, 96.0); Яркость: 2815; Размер: 12; Тип: звезда
Координаты: (62.0, 95.5); Яркость: 3906; Размер: 18; Тип: звезда
Координаты: (300.0, 94.0); Яркость: 941; Размер: 4; Тип: звезда
Координаты: (248.5, 93.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (91.5, 94.5); Яркость: 2043; Размер: 9; Тип: звезда
Координаты: (186.0, 92.5); Яркость: 465; Размер: 2; Тип: звезда
Координаты: (117.0, 93.5); Яркость: 2607; Размер: 12; Тип: звезда
Координаты: (38.5, 94.5); Яркость: 6929; Размер: 35; Тип: звезда
Координаты: (288.0, 91.5); Яркость: 491; Размер: 2; Тип: звезда
Координаты: (281.5, 91.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (96.5, 93.5); Яркость: 3137; Размер: 15; Тип: звезда
Координаты: (80.5, 92.0); Яркость: 1441; Размер: 6; Тип: звезда
Координаты: (66.5, 93.5); Яркость: 6575; Размер: 35; Тип: звезда
Координаты: (123.0, 92.5); Яркость: 4296; Размер: 20; Тип: звезда
Координаты: (86.5, 90.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (75.5, 90.5); Яркость: 738; Размер: 3; Тип: звезда
Координаты: (49.0, 91.5); Яркость: 1481; Размер: 6; Тип: звезда
Координаты: (180.5, 90.0); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (174.0, 89.5); Яркость: 2541; Размер: 12; Тип: звезда
Координаты: (58.0, 89.0); Яркость: 930; Размер: 4; Тип: звезда
Координаты: (54.0, 93.5); Яркость: 13479; Размер: 66; Тип: звезда
Координаты: (37.5, 89.5); Яркость: 1905; Размер: 9; Тип: звезда
Координаты: (284.5, 87.5); Яркость: 136; Размер: 1; Тип: звезда
Координаты: (148.0, 88.5); Яркость: 1414; Размер: 6; Тип: звезда
Координаты: (126.0, 88.0); Яркость: 1016; Размер: 4; Тип: звезда
Координаты: (1.0, 88.0); Яркость: 905; Размер: 4; Тип: звезда
Координаты: (116.5, 86.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (260.0, 86.0); Яркость: 797; Размер: 4; Тип: звезда
Координаты: (139.0, 86.5); Яркость: 3910; Размер: 18; Тип: звезда
Координаты: (90.0, 84.5); Яркость: 959; Размер: 4; Тип: звезда
Координаты: (78.0, 84.5); Яркость: 473; Размер: 2; Тип: звезда
Координаты: (38.5, 85.0); Яркость: 2241; Размер: 10; Тип: звезда
Координаты: (17.0, 85.0); Яркость: 921; Размер: 4; Тип: звезда
Координаты: (81.5, 84.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (64.0, 84.5); Яркость: 2636; Размер: 12; Тип: звезда
Координаты: (57.0, 83.5); Яркость: 954; Размер: 4; Тип: звезда
Координаты: (173.5, 82.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (29.5, 86.0); Яркость: 10689; Размер: 56; Тип: звезда
Координаты: (150.5, 149.5); Яркость: 6531371; Размер: 40635; Тип: звезда
Координаты: (3.0, 83.0); Яркость: 790; Размер: 4; Тип: звезда
Координаты: (73.0, 81.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (68.5, 82.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (198.5, 80.5); Яркость: 759; Размер: 3; Тип: звезда
Координаты: (118.5, 81.5); Яркость: 2019; Размер: 9; Тип: звезда
Координаты: (113.0, 81.5); Яркость: 1504; Размер: 6; Тип: звезда
Координаты: (104.0, 83.5); Яркость: 8589; Размер: 42; Тип: звезда
Координаты: (261.5, 80.0); Яркость: 1504; Размер: 6; Тип: звезда
Координаты: (63.5, 79.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (93.0, 79.0); Яркость: 756; Размер: 4; Тип: звезда
Координаты: (87.5, 78.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (25.0, 78.5); Яркость: 380; Размер: 2; Тип: звезда
Координаты: (132.0, 78.5); Яркость: 1490; Размер: 6; Тип: звезда
Координаты: (80.0, 78.0); Яркость: 769; Размер: 4; Тип: звезда
Координаты: (30.5, 78.0); Яркость: 1506; Размер: 6; Тип: звезда
Координаты: (90.0, 77.0); Яркость: 1005; Размер: 4; Тип: звезда
Координаты: (43.5, 76.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (275.5, 75.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (213.0, 76.0); Яркость: 992; Размер: 4; Тип: звезда
Координаты: (21.5, 76.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (293.5, 75.0); Яркость: 501; Размер: 2; Тип: звезда
Координаты: (176.0, 75.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (54.5, 76.5); Яркость: 3196; Размер: 15; Тип: звезда
Координаты: (38.0, 77.0); Яркость: 7164; Размер: 36; Тип: звезда
Координаты: (127.5, 73.5); Яркость: 749; Размер: 3; Тип: звезда
Координаты: (191.0, 73.0); Яркость: 926; Размер: 4; Тип: звезда
Координаты: (100.5, 76.0); Яркость: 7678; Размер: 40; Тип: звезда
Координаты: (91.5, 72.5); Яркость: 725; Размер: 3; Тип: звезда
Координаты: (271.5, 71.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (96.5, 73.5); Яркость: 3374; Размер: 15; Тип: звезда
Координаты: (9.0, 76.0); Яркость: 26403; Размер: 140; Тип: звезда
Координаты: (32.0, 71.0); Яркость: 958; Размер: 4; Тип: звезда
Координаты: (0.5, 71.0); Яркость: 507; Размер: 2; Тип: звезда
Координаты: (243.5, 69.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (181.5, 70.0); Яркость: 1452; Размер: 6; Тип: звезда
Координаты: (56.5, 70.0); Яркость: 1450; Размер: 6; Тип: звезда
Координаты: (18.5, 71.0); Яркость: 5784; Размер: 28; Тип: звезда
Координаты: (196.0, 69.0); Яркость: 946; Размер: 4; Тип: звезда
Координаты: (11.5, 69.5); Яркость: 3260; Размер: 15; Тип: звезда
Координаты: (4.0, 68.0); Яркость: 969; Размер: 4; Тип: звезда
Координаты: (287.5, 66.5); Яркость: 185; Размер: 1; Тип: звезда
Координаты: (24.5, 68.0); Яркость: 2601; Размер: 12; Тип: звезда
Координаты: (125.0, 66.0); Яркость: 2812; Размер: 12; Тип: звезда
Координаты: (90.5, 65.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (73.5, 66.0); Яркость: 2619; Размер: 12; Тип: звезда
Координаты: (35.0, 65.5); Яркость: 2850; Размер: 12; Тип: звезда
Координаты: (182.0, 64.0); Яркость: 946; Размер: 4; Тип: звезда
Координаты: (16.5, 63.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (175.5, 63.0); Яркость: 1385; Размер: 6; Тип: звезда
Координаты: (133.0, 62.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (51.0, 63.0); Яркость: 1013; Размер: 4; Тип: звезда
Координаты: (26.5, 63.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (279.0, 62.5); Яркость: 1448; Размер: 6; Тип: звезда
Координаты: (69.0, 62.0); Яркость: 905; Размер: 4; Тип: звезда
Координаты: (10.0, 62.5); Яркость: 2782; Размер: 12; Тип: звезда
Координаты: (5.0, 63.0); Яркость: 1974; Размер: 8; Тип: звезда
Координаты: (1.5, 62.5); Яркость: 2141; Размер: 9; Тип: звезда
Координаты: (47.0, 60.0); Яркость: 1956; Размер: 8; Тип: звезда
Координаты: (37.5, 58.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (10.0, 59.0); Яркость: 1972; Размер: 8; Тип: звезда
Координаты: (29.5, 57.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (64.5, 57.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (59.0, 56.5); Яркость: 488; Размер: 2; Тип: звезда
Координаты: (44.5, 56.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (47.5, 54.5); Яркость: 213; Размер: 1; Тип: звезда
Координаты: (25.0, 55.0); Яркость: 1003; Размер: 4; Тип: звезда
