Координаты: (3.5, 215.0); Яркость: 421; Размер: 2; Тип: звезда
Координаты: (1.0, 141.5); Яркость: 441; Размер: 2; Тип: звезда
Координаты: (134.5, 141.5); Яркость: 4693; Размер: 21; Тип: звезда
Координаты: (61.5, 140.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (149.0, 141.5); Яркость: 4327; Размер: 20; Тип: звезда
Координаты: (99.5, 141.0); Яркость: 2830; Размер: 12; Тип: звезда
Координаты: (84.5, 141.0); Яркость: 2623; Размер: 12; Тип: звезда
Координаты: (31.5, 139.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (15.0, 140.0); Яркость: 1810; Размер: 8; Тип: звезда
Координаты: (7.5, 139.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (173.0, 140.0); Яркость: 8333; Размер: 40; Тип: звезда
Координаты: (165.5, 138.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (94.5, 139.0); Яркость: 432; Размер: 2; Тип: звезда
Координаты: (91.0, 139.0); Яркость: 986; Размер: 4; Тип: звезда
Координаты: (77.5, 139.0); Яркость: 1280; Размер: 6; Тип: звезда
Координаты: (40.0, 138.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (140.0, 138.5); Яркость: 2586; Размер: 12; Тип: звезда
Координаты: (53.5, 138.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (199.5, 137.5); Яркость: 2098; Размер: 9; Тип: звезда
Координаты: (181.5, 138.0); Яркость: 2687; Размер: 12; Тип: звезда
Координаты: (91.5, 136.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (36.5, 136.5); Яркость: 220; Размер: 1; Тип: звезда
Координаты: (174.5, 136.5); Яркость: 2080; Размер: 9; Тип: звезда
Координаты: (125.0, 136.0); Яркость: 896; Размер: 4; Тип: звезда
Координаты: (147.5, 134.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (79.5, 135.5); Яркость: 1989; Размер: 9; Тип: звезда
Координаты: (50.0, 136.0); Яркость: 3689; Размер: 16; Тип: звезда
Координаты: (106.5, 137.5); Яркость: 22055; Размер: 117; Тип: звезда
Координаты: (97.5, 134.5); Яркость: 2185; Размер: 9; Тип: звезда
Координаты: (46.5, 133.5); Яркость: 213; Размер: 1; Тип: звезда
Координаты: (25.5, 142.5); Яркость: 70955; Размер: 399; Тип: звезда
Координаты: (145.5, 132.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (138.5, 132.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (119.5, 136.0); Яркость: 13099; Размер: 72; Тип: звезда
Координаты: (58.5, 132.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (189.0, 132.0); Яркость: 917; Размер: 4; Тип: звезда
Координаты: (84.0, 132.0); Яркость: 969; Размер: 4; Тип: звезда
Координаты: (205.5, 132.5); Яркость: 3318; Размер: 15; Тип: звезда
Координаты: (180.5, 133.0); Яркость: 8131; Размер: 42; Тип: звезда
Координаты: (159.5, 132.5); Яркость: 10957; Размер: 55; Тип: звезда
Координаты: (39.5, 131.5); Яркость: 1878; Размер: 9; Тип: звезда
Координаты: (169.0, 131.0); Яркость: 4720; Размер: 24; Тип: звезда
Координаты: (126.0, 130.5); Яркость: 1466; Размер: 6; Тип: звезда
Координаты: (115.5, 129.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (105.0, 130.5); Яркость: 2715; Размер: 12; Тип: звезда
Координаты: (93.0, 130.5); Яркость: 1454; Размер: 6; Тип: звезда
Координаты: (30.0, 130.0); Яркость: 940; Размер: 4; Тип: звезда
Координаты: (191.0, 133.0); Яркость: 22019; Размер: 120; Тип: звезда
Координаты: (173.5, 129.5); Яркость: 1814; Размер: 9; Тип: звезда
Координаты: (48.0, 128.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (215.5, 127.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (212.0, 130.0); Яркость: 7262; Размер: 36; Тип: звезда
Координаты: (204.5, 128.0); Яркость: 2088; Размер: 10; Тип: звезда
Координаты: (164.0, 127.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (121.5, 127.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (20.5, 128.0); Яркость: 2473; Размер: 10; Тип: звезда
Координаты: (180.0, 127.0); Яркость: 917; Размер: 4; Тип: звезда
Координаты: (138.5, 127.0); Яркость: 1485; Размер: 6; Тип: звезда
Координаты: (99.5, 128.0); Яркость: 4372; Размер: 20; Тип: звезда
Координаты: (7.5, 129.5); Яркость: 14356; Размер: 77; Тип: звезда
Координаты: (186.0, 126.5); Яркость: 1480; Размер: 6; Тип: звезда
Координаты: (65.5, 127.0); Яркость: 2365; Размер: 12; Тип: звезда
Координаты: (30.5, 125.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (177.0, 125.0); Яркость: 886; Размер: 4; Тип: звезда
Координаты: (82.5, 125.5); Яркость: 3440; Размер: 15; Тип: звезда
Координаты: (204.5, 123.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (105.0, 124.0); Яркость: 919; Размер: 4; Тип: звезда
Координаты: (13.5, 123.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (163.5, 122.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (109.5, 124.0); Яркость: 2912; Размер: 12; Тип: звезда
Координаты: (61.5, 122.5); Яркость: 227; Размер: 1; Тип: звезда
Координаты: (150.5, 121.5); Яркость: 715; Размер: 3; Тип: звезда
Координаты: (91.0, 124.0); Яркость: 7100; Размер: 36; Тип: звезда
Координаты: (41.5, 122.0); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (215.5, 120.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (195.5, 122.0); Яркость: 2711; Размер: 12; Тип: звезда
Координаты: (186.5, 122.0); Яркость: 2663; Размер: 12; Тип: звезда
Координаты: (209.0, 121.0); Яркость: 3635; Размер: 16; Тип: звезда
Координаты: (191.0, 122.0); Яркость: 5124; Размер: 24; Тип: звезда
Координаты: (169.0, 120.0); Яркость: 1845; Размер: 8; Тип: звезда
Координаты: (159.5, 120.0); Яркость: 1344; Размер: 6; Тип: звезда
Координаты: (144.5, 119.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (117.0, 121.0); Яркость: 3099; Размер: 16; Тип: звезда
Координаты: (107.5, 119.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (99.5, 120.5); Яркость: 2192; Размер: 9; Тип: звезда
Координаты: (57.0, 120.0); Яркость: 1004; Размер: 4; Тип: звезда
Координаты: (12.5, 120.0); Яркость: 1281; Размер: 6; Тип: звезда
Координаты: (164.5, 118.5); Яркость: 697; Размер: 3; Тип: звезда
Координаты: (35.5, 119.5); Яркость: 2099; Размер: 9; Тип: звезда
Координаты: (223.0, 121.5); Яркость: 21723; Размер: 108; Тип: звезда
Координаты: (213.5, 117.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (75.0, 118.5); Яркость: 1434; Размер: 6; Тип: звезда
Координаты: (200.0, 117.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (195.5, 116.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (184.5, 116.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (59.5, 115.5); Яркость: 230; Размер: 1; Тип: звезда
Координаты: (177.5, 117.5); Яркость: 9401; Размер: 49; Тип: звезда
Координаты: (117.5, 115.0); Яркость: 471; Размер: 2; Тип: звезда
Координаты: (99.5, 114.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (89.5, 114.5); Яркость: 240; Размер: 1; Тип: звезда
Координаты: (43.0, 117.0); Яркость: 5095; Размер: 24; Тип: звезда
Координаты: (1.5, 119.0); Яркость: 5891; Размер: 30; Тип: звезда
Координаты: (139.0, 114.0); Яркость: 1759; Размер: 8; Тип: звезда
Координаты: (32.5, 113.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (211.5, 113.5); Яркость: 1997; Размер: 9; Тип: звезда
Координаты: (206.0, 114.0); Яркость: 3373; Размер: 16; Тип: звезда
Координаты: (170.5, 113.0); Яркость: 1414; Размер: 6; Тип: звезда
Координаты: (153.0, 113.0); Яркость: 893; Размер: 4; Тип: звезда
Координаты: (73.5, 112.5); Яркость: 239; Размер: 1; Тип: звезда
Координаты: (186.5, 111.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (128.5, 112.5); Яркость: 4513; Размер: 21; Тип: звезда
Координаты: (67.0, 116.0); Яркость: 7437; Размер: 40; Тип: звезда
Координаты: (24.5, 111.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (163.5, 112.5); Яркость: 8319; Размер: 45; Тип: звезда
Координаты: (18.5, 111.5); Яркость: 3213; Размер: 15; Тип: звезда
Координаты: (110.5, 110.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (192.5, 110.0); Яркость: 2758; Размер: 12; Тип: звезда
Координаты: (172.5, 108.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (58.0, 110.0); Яркость: 3622; Размер: 16; Тип: звезда
Координаты: (47.5, 110.0); Яркость: 2720; Размер: 12; Тип: звезда
Координаты: (168.0, 108.5); Яркость: 1348; Размер: 6; Тип: звезда
Координаты: (126.0, 107.5); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (82.0, 107.5); Яркость: 463; Размер: 2; Тип: звезда
Координаты: (232.0, 107.0); Яркость: 936; Размер: 4; Тип: звезда
Координаты: (227.5, 108.5); Яркость: 5427; Размер: 25; Тип: звезда
Координаты: (208.0, 107.5); Яркость: 1367; Размер: 6; Тип: звезда
Координаты: (179.0, 108.5); Яркость: 6170; Размер: 30; Тип: звезда
Координаты: (157.5, 106.5); Яркость: 2193; Размер: 9; Тип: звезда
Координаты: (144.5, 105.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (135.0, 106.0); Яркость: 1019; Размер: 4; Тип: звезда
Координаты: (197.0, 103.5); Яркость: 505; Размер: 2; Тип: звезда
Координаты: (170.0, 104.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (152.5, 103.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (200.0, 105.5); Яркость: 13796; Размер: 70; Тип: звезда
Координаты: (176.0, 103.5); Яркость: 2728; Размер: 12; Тип: звезда
Координаты: (238.0, 103.0); Яркость: 4879; Размер: 24; Тип: звезда
Координаты: (233.0, 102.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (221.5, 102.0); Яркость: 406; Размер: 2; Тип: звезда
Координаты: (164.5, 102.5); Яркость: 2123; Размер: 9; Тип: звезда
Координаты: (172.0, 101.0); Яркость: 996; Размер: 4; Тип: звезда
Координаты: (217.0, 106.5); Яркость: 28136; Размер: 150; Тип: звезда
Координаты: (211.5, 100.5); Яркость: 1933; Размер: 9; Тип: звезда
Координаты: (152.5, 99.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (193.5, 98.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (11.0, 98.5); Яркость: 447; Размер: 2; Тип: звезда
Координаты: (187.0, 100.0); Яркость: 11315; Размер: 60; Тип: звезда
Координаты: (221.5, 97.0); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (122.0, 96.5); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (232.5, 96.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (174.0, 96.0); Яркость: 2717; Размер: 12; Тип: звезда
Координаты: (152.0, 96.0); Яркость: 955; Размер: 4; Тип: звезда
Координаты: (241.0, 95.0); Яркость: 783; Размер: 4; Тип: звезда
Координаты: (227.5, 98.5); Яркость: 9280; Размер: 45; Тип: звезда
Координаты: (199.5, 96.5); Яркость: 5075; Размер: 25; Тип: звезда
Координаты: (141.5, 94.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (64.5, 99.5); Яркость: 7813; Размер: 33; Тип: звезда
Координаты: (35.5, 94.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (1.0, 94.5); Яркость: 1457; Размер: 6; Тип: звезда
Координаты: (210.0, 95.5); Яркость: 10883; Размер: 56; Тип: звезда
Координаты: (267.5, 93.0); Яркость: 2658; Размер: 12; Тип: звезда
Координаты: (231.0, 92.5); Яркость: 1506; Размер: 6; Тип: звезда
Координаты: (218.0, 92.5); Яркость: 1422; Размер: 6; Тип: звезда
Координаты: (202.5, 91.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (99.5, 91.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (125.5, 91.5); Яркость: 763; Размер: 3; Тип: звезда
Координаты: (110.5, 92.5); Яркость: 5030; Размер: 25; Тип: звезда
Координаты: (247.0, 91.0); Яркость: 1852; Размер: 8; Тип: звезда
Координаты: (138.0, 89.5); Яркость: 471; Размер: 2; Тип: звезда
Координаты: (242.5, 89.5); Яркость: 2081; Размер: 9; Тип: звезда
Координаты: (224.5, 90.0); Яркость: 2357; Размер: 12; Тип: звезда
Координаты: (219.5, 89.0); Яркость: 505; Размер: 2; Тип: звезда
Координаты: (108.5, 88.5); Яркость: 210; Размер: 1; Тип: звезда
Координаты: (59.5, 89.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (4.5, 89.0); Яркость: 399; Размер: 2; Тип: звезда
Координаты: (272.5, 87.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (211.5, 88.5); Яркость: 3265; Размер: 15; Тип: звезда
Координаты: (187.5, 89.5); Яркость: 10841; Размер: 55; Тип: звезда
Координаты: (129.5, 87.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (179.0, 87.0); Яркость: 1861; Размер: 8; Тип: звезда
Координаты: (68.0, 86.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (231.5, 87.5); Яркость: 9246; Размер: 45; Тип: звезда
Координаты: (199.0, 87.0); Яркость: 5020; Размер: 24; Тип: звезда
Координаты: (160.5, 89.0); Яркость: 13869; Размер: 72; Тип: звезда
Координаты: (52.5, 85.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (257.0, 86.5); Яркость: 9432; Размер: 50; Тип: звезда
Координаты: (207.0, 85.0); Яркость: 943; Размер: 4; Тип: звезда
Координаты: (145.5, 84.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (132.5, 85.5); Яркость: 1904; Размер: 9; Тип: звезда
Координаты: (73.0, 84.0); Яркость: 990; Размер: 4; Тип: звезда
Координаты: (60.0, 84.5); Яркость: 1488; Размер: 6; Тип: звезда
Координаты: (197.5, 82.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (53.5, 82.5); Яркость: 232; Размер: 1; Тип: звезда
Координаты: (173.5, 82.5); Яркость: 3380; Размер: 15; Тип: звезда
Координаты: (274.0, 83.0); Яркость: 10138; Размер: 48; Тип: звезда
Координаты: (248.0, 82.0); Яркость: 9639; Размер: 48; Тип: звезда
Координаты: (215.0, 82.5); Яркость: 10867; Размер: 56; Тип: звезда
Координаты: (152.5, 80.5); Яркость: 642; Размер: 3; Тип: звезда
Координаты: (33.5, 79.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (150.5, 148.0); Яркость: 6857978; Размер: 42140; Тип: звезда
Координаты: (295.5, 78.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (265.0, 79.0); Яркость: 4976; Размер: 24; Тип: звезда
Координаты: (235.5, 82.0); Яркость: 44346; Размер: 230; Тип: звезда
Координаты: (207.5, 78.5); Яркость: 2032; Размер: 9; Тип: звезда
Координаты: (25.0, 77.5); Яркость: 448; Размер: 2; Тип: звезда
Координаты: (61.0, 78.5); Яркость: 2319; Размер: 10; Тип: звезда
Координаты: (279.0, 75.5); Яркость: 471; Размер: 2; Тип: звезда
Координаты: (256.0, 77.0); Яркость: 3338; Размер: 16; Тип: звезда
Координаты: (192.5, 75.5); Яркость: 693; Размер: 3; Тип: звезда
Координаты: (177.5, 75.5); Яркость: 238; Размер: 1; Тип: звезда
Координаты: (66.5, 77.5); Яркость: 3331; Размер: 15; Тип: звезда
Координаты: (271.5, 75.0); Яркость: 4184; Размер: 20; Тип: звезда
Координаты: (242.0, 74.0); Яркость: 1000; Размер: 4; Тип: звезда
Координаты: (224.0, 76.0); Яркость: 8917; Размер: 48; Тип: звезда
Координаты: (164.5, 73.5); Яркость: 746; Размер: 3; Тип: звезда
Координаты: (250.5, 74.0); Яркость: 2802; Размер: 12; Тип: звезда
Координаты: (218.5, 73.5); Яркость: 3229; Размер: 15; Тип: звезда
Координаты: (187.0, 73.5); Яркость: 2847; Размер: 12; Тип: звезда
Координаты: (232.0, 71.5); Яркость: 507; Размер: 2; Тип: звезда
Координаты: (223.5, 71.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (169.5, 71.5); Яркость: 239; Размер: 1; Тип: звезда
Координаты: (128.5, 71.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (300.0, 70.5); Яркость: 504; Размер: 2; Тип: звезда
Координаты: (257.0, 71.0); Яркость: 950; Размер: 4; Тип: звезда
Координаты: (248.5, 70.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (209.0, 70.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (136.5, 70.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (115.5, 70.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (252.5, 69.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (204.5, 70.0); Яркость: 1394; Размер: 6; Тип: звезда
Координаты: (194.5, 67.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (148.0, 68.0); Яркость: 1003; Размер: 4; Тип: звезда
Координаты: (267.0, 68.5); Яркость: 3896; Размер: 20; Тип: звезда
Координаты: (262.0, 66.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (239.5, 67.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (226.5, 68.0); Яркость: 5864; Размер: 28; Тип: звезда
Координаты: (36.5, 66.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (288.5, 74.0); Яркость: 64222; Размер: 342; Тип: звезда
Координаты: (256.5, 66.0); Яркость: 493; Размер: 2; Тип: звезда
Координаты: (216.5, 67.5); Яркость: 7360; Размер: 35; Тип: звезда
Координаты: (204.5, 64.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (41.5, 65.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (210.5, 64.0); Яркость: 1487; Размер: 6; Тип: звезда
Координаты: (22.0, 63.5); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (295.5, 65.5); Яркость: 9747; Размер: 49; Тип: звезда
Координаты: (282.0, 64.0); Яркость: 3486; Размер: 16; Тип: звезда
Координаты: (244.0, 63.5); Яркость: 1494; Размер: 6; Тип: звезда
Координаты: (257.5, 62.5); Яркость: 2051; Размер: 9; Тип: звезда
Координаты: (237.5, 63.0); Яркость: 2518; Размер: 12; Тип: звезда
Координаты: (185.5, 63.0); Яркость: 2716; Размер: 12; Тип: звезда
Координаты: (232.0, 60.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (220.0, 60.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (244.5, 59.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (172.0, 59.5); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (272.0, 61.0); Яркость: 4886; Размер: 24; Тип: звезда
Координаты: (237.5, 58.0); Яркость: 1484; Размер: 6; Тип: звезда
Координаты: (229.0, 57.5); Яркость: 495; Размер: 2; Тип: звезда
Координаты: (211.5, 57.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (292.5, 55.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (257.5, 56.0); Яркость: 437; Размер: 2; Тип: звезда
Координаты: (289.0, 55.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (272.0, 55.5); Яркость: 1248; Размер: 6; Тип: звезда
Координаты: (243.5, 54.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (262.0, 54.5); Яркость: 1435; Размер: 6; Тип: звезда
Координаты: (165.5, 53.5); Яркость: 233; Размер: 1; Тип: звезда
Координаты: (299.5, 54.5); Яркость: 3136; Размер: 15; Тип: звезда
Координаты: (202.0, 53.0); Яркость: 2953; Размер: 12; Тип: звезда
Координаты: (195.0, 53.0); Яркость: 948; Размер: 4; Тип: звезда
Координаты: (265.5, 52.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (236.0, 51.5); Яркость: 442; Размер: 2; Тип: звезда
Координаты: (262.5, 50.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (294.5, 49.5); Яркость: 229; Размер: 1; Тип: звезда
Координаты: (300.5, 49.0); Яркость: 347; Размер: 2; Тип: звезда
Координаты: (277.0, 50.0); Яркость: 3120; Размер: 16; Тип: звезда
Координаты: (249.0, 50.5); Яркость: 6249; Размер: 30; Тип: звезда
Координаты: (219.0, 50.0); Яркость: 3533; Размер: 16; Тип: звезда
Координаты: (136.5, 49.0); Яркость: 1283; Размер: 6; Тип: звезда
Координаты: (115.0, 49.0); Яркость: 973; Размер: 4; Тип: звезда
Координаты: (224.5, 46.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (126.5, 46.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (296.5, 46.0); Яркость: 1465; Размер: 6; Тип: звезда
Координаты: (288.5, 48.0); Яркость: 11893; Размер: 56; Тип: звезда
Координаты: (281.5, 46.0); Яркость: 2466; Размер: 12; Тип: звезда
Координаты: (300.0, 43.0); Яркость: 892; Размер: 4; Тип: звезда
Координаты: (284.5, 41.0); Яркость: 444; Размер: 2; Тип: звезда
Координаты: (280.0, 40.0); Яркость: 787; Размер: 4; Тип: звезда
Координаты: (254.0, 40.0); Яркость: 1004; Размер: 4; Тип: звезда
Координаты: (242.0, 40.0); Яркость: 922; Размер: 4; Тип: звезда
Координаты: (233.0, 39.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (215.0, 39.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (294.0, 40.0); Яркость: 4979; Размер: 24; Тип: звезда
Координаты: (300.0, 37.5); Яркость: 2358; Размер: 10; Тип: звезда
Координаты: (251.5, 33.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (253.5, 30.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (300.0, 29.5); Яркость: 473; Размер: 2; Тип: звезда
Координаты: (268.0, 38.5); Яркость: 64350; Размер: 342; Тип: звезда
Координаты: (293.0, 33.5); Яркость: 13936; Размер: 66; Тип: звезда
Координаты: (231.5, 28.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (178.5, 27.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (281.5, 27.0); Яркость: 3019; Размер: 14; Тип: звезда
Координаты: (248.5, 23.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (33.5, 23.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (300.0, 23.0); Яркость: 965; Размер: 4; Тип: звезда
Координаты: (266.0, 23.5); Яркость: 1464; Размер: 6; Тип: звезда
