Координаты: (282.5, 300.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (260.0, 282.0); Яркость: 989; Размер: 4; Тип: звезда
Координаты: (234.5, 281.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (273.0, 281.0); Яркость: 987; Размер: 4; Тип: звезда
Координаты: (295.5, 280.0); Яркость: 1423; Размер: 6; Тип: звезда
Координаты: (280.5, 278.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (213.5, 282.5); Яркость: 11876; Размер: 63; Тип: звезда
Координаты: (198.0, 279.5); Яркость: 2788; Размер: 12; Тип: звезда
Координаты: (275.5, 277.5); Яркость: 218; Размер: 1; Тип: звезда
Координаты: (214.5, 277.5); Яркость: 186; Размер: 1; Тип: звезда
Координаты: (229.0, 276.0); Яркость: 4686; Размер: 24; Тип: звезда
Координаты: (221.0, 276.0); Яркость: 3112; Размер: 16; Тип: звезда
Координаты: (204.5, 276.0); Яркость: 5687; Размер: 30; Тип: звезда
Координаты: (231.0, 271.5); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (292.5, 272.0); Яркость: 2398; Размер: 12; Тип: звезда
Координаты: (200.5, 270.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (212.5, 273.0); Яркость: 11322; Размер: 56; Тип: звезда
Координаты: (275.5, 268.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (263.5, 269.0); Яркость: 488; Размер: 2; Тип: звезда
Координаты: (246.0, 270.5); Яркость: 2434; Размер: 10; Тип: звезда
Координаты: (223.0, 269.5); Яркость: 1323; Размер: 6; Тип: звезда
Координаты: (258.5, 267.5); Яркость: 754; Размер: 3; Тип: звезда
Координаты: (216.5, 266.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (243.5, 265.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (254.0, 264.5); Яркость: 488; Размер: 2; Тип: звезда
Координаты: (239.0, 267.5); Яркость: 7666; Размер: 42; Тип: звезда
Координаты: (281.5, 263.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (267.0, 264.0); Яркость: 910; Размер: 4; Тип: звезда
Координаты: (221.0, 264.0); Яркость: 1007; Размер: 4; Тип: звезда
Координаты: (193.5, 263.5); Яркость: 2034; Размер: 9; Тип: звезда
Координаты: (286.5, 262.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (232.0, 260.0); Яркость: 964; Размер: 4; Тип: звезда
Координаты: (195.5, 259.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (221.5, 259.5); Яркость: 2233; Размер: 9; Тип: звезда
Координаты: (255.5, 256.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (209.5, 258.5); Яркость: 5506; Размер: 25; Тип: звезда
Координаты: (201.0, 255.5); Яркость: 1345; Размер: 6; Тип: звезда
Координаты: (190.0, 257.0); Яркость: 7329; Размер: 36; Тип: звезда
Координаты: (241.5, 253.5); Яркость: 183; Размер: 1; Тип: звезда
Координаты: (231.5, 251.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (207.5, 252.0); Яркость: 4136; Размер: 20; Тип: звезда
Координаты: (250.0, 249.0); Яркость: 1956; Размер: 8; Тип: звезда
Координаты: (198.5, 249.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (225.0, 247.5); Яркость: 430; Размер: 2; Тип: звезда
Координаты: (215.0, 247.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (246.0, 247.0); Яркость: 1002; Размер: 4; Тип: звезда
Координаты: (220.0, 248.5); Яркость: 2329; Размер: 10; Тип: звезда
Координаты: (194.5, 246.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (248.5, 244.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (238.5, 244.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (188.5, 248.0); Яркость: 17781; Размер: 90; Тип: звезда
Координаты: (225.0, 242.5); Яркость: 495; Размер: 2; Тип: звезда
Координаты: (211.0, 244.0); Яркость: 3521; Размер: 16; Тип: звезда
Координаты: (195.0, 243.5); Яркость: 1426; Размер: 6; Тип: звезда
Координаты: (190.5, 243.5); Яркость: 2087; Размер: 9; Тип: звезда
Координаты: (247.0, 240.0); Яркость: 907; Размер: 4; Тип: звезда
Координаты: (187.0, 239.5); Яркость: 485; Размер: 2; Тип: звезда
Координаты: (286.5, 239.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (182.5, 239.0); Яркость: 2752; Размер: 12; Тип: звезда
Координаты: (218.0, 236.0); Яркость: 1018; Размер: 4; Тип: звезда
Координаты: (274.5, 236.5); Яркость: 3458; Размер: 15; Тип: звезда
Координаты: (241.5, 234.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (262.0, 234.5); Яркость: 1356; Размер: 6; Тип: звезда
Координаты: (212.5, 234.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (197.5, 237.5); Яркость: 22137; Размер: 117; Тип: звезда
Координаты: (220.0, 231.0); Яркость: 947; Размер: 4; Тип: звезда
Координаты: (210.5, 230.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (190.0, 231.0); Яркость: 905; Размер: 4; Тип: звезда
Координаты: (202.0, 229.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (254.0, 231.5); Яркость: 5380; Размер: 28; Тип: звезда
Координаты: (226.5, 228.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (197.5, 227.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (236.5, 227.5); Яркость: 1928; Размер: 9; Тип: звезда
Координаты: (192.0, 227.0); Яркость: 870; Размер: 4; Тип: звезда
Координаты: (276.5, 225.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (241.5, 225.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (219.0, 226.0); Яркость: 931; Размер: 4; Тип: звезда
Координаты: (272.5, 224.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (224.5, 224.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (213.5, 225.5); Яркость: 1923; Размер: 9; Тип: звезда
Координаты: (244.5, 223.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (231.0, 225.0); Яркость: 3545; Размер: 16; Тип: звезда
Координаты: (185.0, 224.0); Яркость: 4925; Размер: 24; Тип: звезда
Координаты: (222.0, 220.5); Яркость: 942; Размер: 4; Тип: звезда
Координаты: (189.0, 221.0); Яркость: 1937; Размер: 8; Тип: звезда
Координаты: (197.5, 219.5); Яркость: 2040; Размер: 9; Тип: звезда
Координаты: (259.5, 217.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (209.5, 216.5); Яркость: 200; Размер: 1; Тип: звезда
Координаты: (231.0, 215.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (205.5, 218.5); Яркость: 4603; Размер: 21; Тип: звезда
Координаты: (178.5, 221.5); Яркость: 13515; Размер: 65; Тип: звезда
Координаты: (244.0, 214.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (213.5, 212.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (230.0, 211.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (207.5, 212.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (194.0, 212.0); Яркость: 814; Размер: 4; Тип: звезда
Координаты: (184.0, 214.5); Яркость: 8676; Размер: 42; Тип: звезда
Координаты: (177.5, 211.0); Яркость: 1507; Размер: 6; Тип: звезда
Координаты: (222.5, 211.0); Яркость: 2906; Размер: 12; Тип: звезда
Координаты: (232.5, 208.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (160.5, 209.0); Яркость: 501; Размер: 2; Тип: звезда
Координаты: (285.5, 208.0); Яркость: 489; Размер: 2; Тип: звезда
Координаты: (244.5, 209.0); Яркость: 4523; Размер: 20; Тип: звезда
Координаты: (198.5, 208.5); Яркость: 2090; Размер: 9; Тип: звезда
Координаты: (250.0, 207.0); Яркость: 1008; Размер: 4; Тип: звезда
Координаты: (215.0, 208.0); Яркость: 1891; Размер: 8; Тип: звезда
Координаты: (209.5, 208.0); Яркость: 2563; Размер: 12; Тип: звезда
Координаты: (205.0, 207.0); Яркость: 950; Размер: 4; Тип: звезда
Координаты: (176.0, 207.0); Яркость: 1903; Размер: 8; Тип: звезда
Координаты: (234.5, 206.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (228.5, 205.5); Яркость: 735; Размер: 3; Тип: звезда
Координаты: (170.0, 206.0); Яркость: 1016; Размер: 4; Тип: звезда
Координаты: (184.5, 206.5); Яркость: 4956; Размер: 25; Тип: звезда
Координаты: (283.0, 202.5); Яркость: 485; Размер: 2; Тип: звезда
Координаты: (245.5, 203.0); Яркость: 1293; Размер: 6; Тип: звезда
Координаты: (166.0, 203.5); Яркость: 1523; Размер: 6; Тип: звезда
Координаты: (236.5, 202.5); Яркость: 3210; Размер: 15; Тип: звезда
Координаты: (204.0, 202.0); Яркость: 1856; Размер: 8; Тип: звезда
Координаты: (194.5, 204.5); Яркость: 9219; Размер: 45; Тип: звезда
Координаты: (178.0, 201.5); Яркость: 2785; Размер: 12; Тип: звезда
Координаты: (245.5, 198.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (217.5, 198.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (227.5, 197.5); Яркость: 2034; Размер: 9; Тип: звезда
Координаты: (196.5, 197.5); Яркость: 2146; Размер: 9; Тип: звезда
Координаты: (282.5, 195.5); Яркость: 3366; Размер: 15; Тип: звезда
Координаты: (184.0, 196.5); Яркость: 2156; Размер: 10; Тип: звезда
Координаты: (192.5, 194.0); Яркость: 416; Размер: 2; Тип: звезда
Координаты: (169.5, 198.0); Яркость: 10501; Размер: 50; Тип: звезда
Координаты: (243.0, 194.0); Яркость: 1816; Размер: 8; Тип: звезда
Координаты: (198.0, 192.0); Яркость: 962; Размер: 4; Тип: звезда
Координаты: (283.5, 189.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (214.5, 189.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (190.0, 190.0); Яркость: 875; Размер: 4; Тип: звезда
Координаты: (185.5, 189.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (182.0, 189.5); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (209.5, 187.0); Яркость: 1443; Размер: 6; Тип: звезда
Координаты: (183.5, 185.5); Яркость: 2134; Размер: 9; Тип: звезда
Координаты: (293.5, 183.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (189.5, 183.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (215.5, 184.0); Яркость: 2802; Размер: 12; Тип: звезда
Координаты: (206.0, 182.0); Яркость: 995; Размер: 4; Тип: звезда
Координаты: (240.5, 180.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (186.5, 181.0); Яркость: 410; Размер: 2; Тип: звезда
Координаты: (154.5, 180.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (224.5, 180.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (220.0, 180.0); Яркость: 1004; Размер: 4; Тип: звезда
Координаты: (167.0, 188.0); Яркость: 90763; Размер: 468; Тип: звезда
Координаты: (204.5, 178.0); Яркость: 1493; Размер: 6; Тип: звезда
Координаты: (212.5, 177.0); Яркость: 490; Размер: 2; Тип: звезда
Координаты: (181.5, 176.5); Яркость: 742; Размер: 3; Тип: звезда
Координаты: (170.5, 178.0); Яркость: 3868; Размер: 18; Тип: звезда
Координаты: (167.0, 176.0); Яркость: 1015; Размер: 4; Тип: звезда
Координаты: (158.0, 176.5); Яркость: 1311; Размер: 6; Тип: звезда
Координаты: (152.0, 176.5); Яркость: 2645; Размер: 12; Тип: звезда
Координаты: (186.0, 175.0); Яркость: 931; Размер: 4; Тип: звезда
Координаты: (270.5, 174.0); Яркость: 2501; Размер: 12; Тип: звезда
Координаты: (230.0, 174.5); Яркость: 2429; Размер: 10; Тип: звезда
Координаты: (221.0, 173.5); Яркость: 2708; Размер: 12; Тип: звезда
Координаты: (167.5, 172.5); Яркость: 244; Размер: 1; Тип: звезда
Координаты: (239.0, 171.0); Яркость: 1011; Размер: 4; Тип: звезда
Координаты: (203.0, 170.5); Яркость: 428; Размер: 2; Тип: звезда
Координаты: (245.5, 170.0); Яркость: 457; Размер: 2; Тип: звезда
Координаты: (180.5, 171.0); Яркость: 4088; Размер: 20; Тип: звезда
Координаты: (170.5, 170.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (109.5, 171.5); Яркость: 3257; Размер: 15; Тип: звезда
Координаты: (300.5, 167.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (284.5, 167.5); Яркость: 241; Размер: 1; Тип: звезда
Координаты: (257.5, 167.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (251.0, 170.0); Яркость: 4252; Размер: 24; Тип: звезда
Координаты: (170.0, 166.5); Яркость: 422; Размер: 2; Тип: звезда
Координаты: (155.5, 167.5); Яркость: 3164; Размер: 15; Тип: звезда
Координаты: (219.5, 165.5); Яркость: 195; Размер: 1; Тип: звезда
Координаты: (190.5, 164.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (228.0, 165.0); Яркость: 5066; Размер: 24; Тип: звезда
Координаты: (202.5, 164.5); Яркость: 721; Размер: 3; Тип: звезда
Координаты: (166.5, 164.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (181.0, 163.0); Яркость: 919; Размер: 4; Тип: звезда
Координаты: (174.0, 162.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (160.5, 161.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (185.5, 161.0); Яркость: 450; Размер: 2; Тип: звезда
Координаты: (148.0, 166.5); Яркость: 17977; Размер: 90; Тип: звезда
Координаты: (172.5, 158.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (188.5, 158.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (143.5, 157.0); Яркость: 384; Размер: 2; Тип: звезда
Координаты: (225.5, 154.0); Яркость: 508; Размер: 2; Тип: звезда
Координаты: (167.5, 154.0); Яркость: 1452; Размер: 6; Тип: звезда
Координаты: (214.5, 153.0); Яркость: 425; Размер: 2; Тип: звезда
Координаты: (200.0, 153.0); Яркость: 1912; Размер: 8; Тип: звезда
Координаты: (162.5, 154.0); Яркость: 3874; Размер: 18; Тип: звезда
Координаты: (142.0, 152.5); Яркость: 1376; Размер: 6; Тип: звезда
Координаты: (225.0, 150.0); Яркость: 917; Размер: 4; Тип: звезда
Координаты: (179.0, 151.5); Яркость: 2505; Размер: 10; Тип: звезда
Координаты: (285.5, 148.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (232.5, 148.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (153.0, 151.5); Яркость: 5654; Размер: 28; Тип: звезда
Координаты: (240.5, 145.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (229.0, 145.5); Яркость: 481; Размер: 2; Тип: звезда
Координаты: (223.5, 146.0); Яркость: 1487; Размер: 6; Тип: звезда
Координаты: (189.0, 146.5); Яркость: 1472; Размер: 6; Тип: звезда
Координаты: (192.5, 144.0); Яркость: 496; Размер: 2; Тип: звезда
Координаты: (178.0, 144.5); Яркость: 1415; Размер: 6; Тип: звезда
Координаты: (147.0, 146.5); Яркость: 6132; Размер: 28; Тип: звезда
Координаты: (217.5, 143.0); Яркость: 1515; Размер: 6; Тип: звезда
Координаты: (162.5, 142.0); Яркость: 1314; Размер: 6; Тип: звезда
Координаты: (153.5, 143.0); Яркость: 2426; Размер: 12; Тип: звезда
Координаты: (151.5, 140.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (220.0, 139.5); Яркость: 459; Размер: 2; Тип: звезда
Координаты: (197.5, 141.5); Яркость: 2949; Размер: 15; Тип: звезда
Координаты: (142.5, 143.0); Яркость: 5108; Размер: 24; Тип: звезда
Координаты: (188.0, 140.5); Яркость: 2316; Размер: 10; Тип: звезда
Координаты: (182.5, 136.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (175.0, 137.0); Яркость: 925; Размер: 4; Тип: звезда
Координаты: (164.0, 137.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (214.5, 136.0); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (158.0, 136.5); Яркость: 2689; Размер: 12; Тип: звезда
Координаты: (200.5, 134.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (184.5, 133.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (179.5, 132.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (138.5, 134.5); Яркость: 4939; Размер: 25; Тип: звезда
Координаты: (206.0, 132.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (195.0, 132.0); Яркость: 1897; Размер: 8; Тип: звезда
Координаты: (156.5, 130.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (177.5, 130.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (245.0, 129.0); Яркость: 956; Размер: 4; Тип: звезда
Координаты: (168.0, 129.0); Яркость: 1893; Размер: 8; Тип: звезда
Координаты: (162.0, 130.0); Яркость: 1790; Размер: 8; Тип: звезда
Координаты: (140.5, 129.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (156.5, 127.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (136.0, 127.0); Яркость: 955; Размер: 4; Тип: звезда
Координаты: (190.0, 125.5); Яркость: 3822; Размер: 20; Тип: звезда
Координаты: (149.0, 126.0); Яркость: 4946; Размер: 24; Тип: звезда
Координаты: (141.5, 125.0); Яркость: 6071; Размер: 28; Тип: звезда
Координаты: (215.5, 123.5); Яркость: 749; Размер: 3; Тип: звезда
Координаты: (168.0, 124.5); Яркость: 2328; Размер: 10; Тип: звезда
Координаты: (155.0, 123.0); Яркость: 940; Размер: 4; Тип: звезда
Координаты: (249.5, 121.5); Яркость: 244; Размер: 1; Тип: звезда
Координаты: (176.5, 123.5); Яркость: 3466; Размер: 15; Тип: звезда
Координаты: (137.5, 118.5); Яркость: 234; Размер: 1; Тип: звезда
Координаты: (190.0, 119.5); Яркость: 4306; Размер: 20; Тип: звезда
Координаты: (148.0, 117.5); Яркость: 1208; Размер: 6; Тип: звезда
Координаты: (142.5, 117.0); Яркость: 2724; Размер: 12; Тип: звезда
Координаты: (178.5, 114.5); Яркость: 235; Размер: 1; Тип: звезда
Координаты: (174.0, 114.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (167.0, 115.5); Яркость: 1419; Размер: 6; Тип: звезда
Координаты: (138.0, 115.0); Яркость: 1007; Размер: 4; Тип: звезда
Координаты: (169.5, 113.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (207.0, 113.0); Яркость: 975; Размер: 4; Тип: звезда
Координаты: (183.0, 113.0); Яркость: 1714; Размер: 8; Тип: звезда
Координаты: (163.0, 112.0); Яркость: 972; Размер: 4; Тип: звезда
Координаты: (156.5, 111.5); Яркость: 2026; Размер: 9; Тип: звезда
Координаты: (129.0, 112.0); Яркость: 1955; Размер: 8; Тип: звезда
Координаты: (228.0, 109.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (148.0, 110.5); Яркость: 3915; Размер: 20; Тип: звезда
Координаты: (186.0, 108.0); Яркость: 952; Размер: 4; Тип: звезда
Координаты: (165.5, 107.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (153.0, 107.5); Яркость: 501; Размер: 2; Тип: звезда
Координаты: (143.0, 107.5); Яркость: 1435; Размер: 6; Тип: звезда
Координаты: (223.5, 105.0); Яркость: 1438; Размер: 6; Тип: звезда
Координаты: (157.5, 104.5); Яркость: 190; Размер: 1; Тип: звезда
Координаты: (131.0, 106.5); Яркость: 3913; Размер: 20; Тип: звезда
Координаты: (212.0, 103.0); Яркость: 782; Размер: 4; Тип: звезда
Координаты: (172.5, 106.0); Яркость: 11131; Размер: 56; Тип: звезда
Координаты: (164.5, 104.0); Яркость: 2595; Размер: 12; Тип: звезда
Координаты: (202.0, 101.5); Яркость: 1333; Размер: 6; Тип: звезда
Координаты: (187.5, 101.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (154.5, 101.5); Яркость: 1953; Размер: 9; Тип: звезда
Координаты: (176.0, 99.0); Яркость: 902; Размер: 4; Тип: звезда
Координаты: (161.5, 100.0); Яркость: 2646; Размер: 12; Тип: звезда
Координаты: (147.0, 102.0); Яркость: 6873; Размер: 32; Тип: звезда
Координаты: (185.0, 98.0); Яркость: 928; Размер: 4; Тип: звезда
Координаты: (166.5, 98.0); Яркость: 2580; Размер: 12; Тип: звезда
Координаты: (146.0, 96.0); Яркость: 811; Размер: 4; Тип: звезда
Координаты: (214.5, 94.5); Яркость: 241; Размер: 1; Тип: звезда
Координаты: (173.5, 95.0); Яркость: 2492; Размер: 10; Тип: звезда
Координаты: (154.5, 96.0); Яркость: 2888; Размер: 12; Тип: звезда
Координаты: (192.5, 93.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (178.0, 92.0); Яркость: 967; Размер: 4; Тип: звезда
Координаты: (138.5, 94.5); Яркость: 4283; Размер: 21; Тип: звезда
Координаты: (184.0, 89.5); Яркость: 1522; Размер: 6; Тип: звезда
Координаты: (149.0, 90.5); Яркость: 8511; Размер: 42; Тип: звезда
Координаты: (137.0, 88.0); Яркость: 793; Размер: 4; Тип: звезда
Координаты: (130.5, 89.0); Яркость: 2433; Размер: 12; Тип: звезда
Координаты: (147.5, 86.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (168.5, 86.0); Яркость: 8379; Размер: 42; Тип: звезда
Координаты: (133.5, 83.5); Яркость: 242; Размер: 1; Тип: звезда
Координаты: (197.5, 82.0); Яркость: 1399; Размер: 6; Тип: звезда
Координаты: (174.0, 81.0); Яркость: 1730; Размер: 8; Тип: звезда
Координаты: (159.0, 82.5); Яркость: 5798; Размер: 28; Тип: звезда
Координаты: (223.0, 79.5); Яркость: 1448; Размер: 6; Тип: звезда
Координаты: (150.5, 81.5); Яркость: 4495; Размер: 21; Тип: звезда
Координаты: (135.0, 80.0); Яркость: 1866; Размер: 8; Тип: звезда
Координаты: (146.0, 79.5); Яркость: 4086; Размер: 20; Тип: звезда
Координаты: (178.0, 77.5); Яркость: 1484; Размер: 6; Тип: звезда
Координаты: (168.5, 77.0); Яркость: 495; Размер: 2; Тип: звезда
Координаты: (140.5, 77.0); Яркость: 1322; Размер: 6; Тип: звезда
Координаты: (212.5, 75.5); Яркость: 232; Размер: 1; Тип: звезда
Координаты: (155.0, 75.5); Яркость: 2394; Размер: 12; Тип: звезда
Координаты: (149.0, 74.0); Яркость: 963; Размер: 4; Тип: звезда
Координаты: (134.0, 73.5); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (214.0, 69.5); Яркость: 409; Размер: 2; Тип: звезда
Координаты: (139.5, 71.0); Яркость: 4416; Размер: 20; Тип: звезда
Координаты: (126.5, 68.0); Яркость: 489; Размер: 2; Тип: звезда
Координаты: (183.0, 65.0); Яркость: 1015; Размер: 4; Тип: звезда
Координаты: (125.5, 63.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (220.0, 63.0); Яркость: 969; Размер: 4; Тип: звезда
Координаты: (130.0, 64.5); Яркость: 5660; Размер: 28; Тип: звезда
Координаты: (184.5, 61.0); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (127.5, 59.5); Яркость: 3093; Размер: 15; Тип: звезда
Координаты: (119.0, 59.0); Яркость: 2006; Размер: 8; Тип: звезда
Координаты: (157.0, 54.0); Яркость: 876; Размер: 4; Тип: звезда
Координаты: (128.0, 48.5); Яркость: 1466; Размер: 6; Тип: звезда
Координаты: (155.0, 44.0); Яркость: 2552; Размер: 12; Тип: звезда
Координаты: (166.5, 38.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (125.0, 38.5); Яркость: 1419; Размер: 6; Тип: звезда
Координаты: (117.0, 37.0); Яркость: 5146; Размер: 24; Тип: звезда
Координаты: (150.0, 32.5); Яркость: 1409; Размер: 6; Тип: звезда
Координаты: (209.5, 30.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (139.5, 30.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (188.5, 29.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (118.0, 30.0); Яркость: 1697; Размер: 8; Тип: звезда
Координаты: (233.5, 28.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (148.0, 28.5); Яркость: 1404; Размер: 6; Тип: звезда
Координаты: (206.0, 27.0); Яркость: 925; Размер: 4; Тип: звезда
Координаты: (198.0, 28.0); Яркость: 1936; Размер: 8; Тип: звезда
Координаты: (136.0, 27.5); Яркость: 1365; Размер: 6; Тип: звезда
Координаты: (140.0, 26.5); Яркость: 2657; Размер: 12; Тип: звезда
Координаты: (122.5, 24.0); Яркость: 500; Размер: 2; Тип: звезда
Координаты: (119.5, 26.0); Яркость: 6019; Размер: 30; Тип: звезда
Координаты: (148.0, 23.0); Яркость: 974; Размер: 4; Тип: звезда
Координаты: (115.0, 20.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (254.5, 16.5); Яркость: 237; Размер: 1; Тип: звезда
