Координаты: (146.5, 299.5); Яркость: 2938; Размер: 15; Тип: звезда
Координаты: (219.0, 201.5); Яркость: 4099; Размер: 20; Тип: звезда
Координаты: (189.0, 200.5); Яркость: 1349; Размер: 6; Тип: звезда
Координаты: (150.0, 200.5); Яркость: 1443; Размер: 6; Тип: звезда
Координаты: (137.5, 200.0); Яркость: 389; Размер: 2; Тип: звезда
Координаты: (200.5, 197.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (171.0, 198.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (154.0, 199.5); Яркость: 4057; Размер: 20; Тип: звезда
Координаты: (145.5, 199.0); Яркость: 2645; Размер: 12; Тип: звезда
Координаты: (187.5, 196.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (179.5, 198.5); Яркость: 3378; Размер: 15; Тип: звезда
Координаты: (166.5, 196.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (161.0, 196.5); Яркость: 1337; Размер: 6; Тип: звезда
Координаты: (141.0, 196.5); Яркость: 2432; Размер: 12; Тип: звезда
Координаты: (172.0, 195.0); Яркость: 992; Размер: 4; Тип: звезда
Координаты: (211.5, 193.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (161.5, 192.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (179.0, 192.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (149.0, 192.5); Яркость: 1440; Размер: 6; Тип: звезда
Координаты: (170.0, 190.0); Яркость: 860; Размер: 4; Тип: звезда
Координаты: (143.0, 191.0); Яркость: 4990; Размер: 24; Тип: звезда
Координаты: (203.0, 187.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (154.5, 190.0); Яркость: 10811; Размер: 56; Тип: звезда
Координаты: (174.5, 186.5); Яркость: 3437; Размер: 15; Тип: звезда
Координаты: (166.5, 186.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (161.5, 186.0); Яркость: 959; Размер: 4; Тип: звезда
Координаты: (147.5, 184.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (139.0, 184.0); Яркость: 950; Размер: 4; Тип: звезда
Координаты: (134.0, 184.0); Яркость: 965; Размер: 4; Тип: звезда
Координаты: (156.5, 182.5); Яркость: 1909; Размер: 9; Тип: звезда
Координаты: (143.0, 183.5); Яркость: 3759; Размер: 20; Тип: звезда
Координаты: (160.5, 180.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (182.5, 178.5); Яркость: 231; Размер: 1; Тип: звезда
Координаты: (171.0, 179.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (192.5, 177.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (153.5, 176.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (139.5, 177.5); Яркость: 1860; Размер: 9; Тип: звезда
Координаты: (161.0, 175.5); Яркость: 457; Размер: 2; Тип: звезда
Координаты: (230.0, 174.0); Яркость: 1988; Размер: 8; Тип: звезда
Координаты: (189.0, 174.0); Яркость: 968; Размер: 4; Тип: звезда
Координаты: (184.0, 174.0); Яркость: 1003; Размер: 4; Тип: звезда
Координаты: (221.5, 173.0); Яркость: 469; Размер: 2; Тип: звезда
Координаты: (195.5, 172.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (176.5, 172.5); Яркость: 242; Размер: 1; Тип: звезда
Координаты: (149.5, 174.5); Яркость: 3439; Размер: 15; Тип: звезда
Координаты: (139.0, 172.0); Яркость: 1790; Размер: 8; Тип: звезда
Координаты: (164.5, 170.0); Яркость: 1455; Размер: 6; Тип: звезда
Координаты: (144.5, 169.5); Яркость: 198; Размер: 1; Тип: звезда
Координаты: (134.5, 169.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (209.5, 169.5); Яркость: 1976; Размер: 9; Тип: звезда
Координаты: (152.0, 168.5); Яркость: 2731; Размер: 12; Тип: звезда
Координаты: (138.5, 167.0); Яркость: 1509; Размер: 6; Тип: звезда
Координаты: (229.5, 166.0); Яркость: 451; Размер: 2; Тип: звезда
Координаты: (149.5, 165.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (284.5, 164.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (200.5, 164.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (169.5, 165.5); Яркость: 2009; Размер: 9; Тип: звезда
Координаты: (275.5, 162.5); Яркость: 223; Размер: 1; Тип: звезда
Координаты: (155.0, 164.0); Яркость: 4463; Размер: 24; Тип: звезда
Координаты: (133.5, 164.0); Яркость: 4247; Размер: 18; Тип: звезда
Координаты: (214.0, 161.0); Яркость: 971; Размер: 4; Тип: звезда
Координаты: (164.5, 161.0); Яркость: 1359; Размер: 6; Тип: звезда
Координаты: (295.5, 159.5); Яркость: 240; Размер: 1; Тип: звезда
Координаты: (189.5, 159.0); Яркость: 1408; Размер: 6; Тип: звезда
Координаты: (169.0, 158.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (159.0, 159.5); Яркость: 2411; Размер: 12; Тип: звезда
Координаты: (173.0, 156.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (161.5, 156.5); Яркость: 229; Размер: 1; Тип: звезда
Координаты: (150.5, 158.5); Яркость: 5172; Размер: 25; Тип: звезда
Координаты: (133.5, 157.5); Яркость: 2002; Размер: 9; Тип: звезда
Координаты: (286.0, 155.5); Яркость: 492; Размер: 2; Тип: звезда
Координаты: (208.0, 156.0); Яркость: 1010; Размер: 4; Тип: звезда
Координаты: (257.0, 155.0); Яркость: 977; Размер: 4; Тип: звезда
Координаты: (140.5, 157.5); Яркость: 15682; Размер: 81; Тип: звезда
Координаты: (197.0, 152.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (268.5, 151.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (187.0, 152.0); Яркость: 888; Размер: 4; Тип: звезда
Координаты: (150.5, 151.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (162.0, 151.5); Яркость: 1522; Размер: 6; Тип: звезда
Координаты: (178.5, 150.0); Яркость: 1342; Размер: 6; Тип: звезда
Координаты: (167.0, 153.0); Яркость: 6890; Размер: 32; Тип: звезда
Координаты: (206.5, 147.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (193.0, 148.0); Яркость: 955; Размер: 4; Тип: звезда
Координаты: (145.5, 148.5); Яркость: 2091; Размер: 9; Тип: звезда
Координаты: (173.5, 146.5); Яркость: 574; Размер: 3; Тип: звезда
Координаты: (167.0, 146.5); Яркость: 474; Размер: 2; Тип: звезда
Координаты: (157.5, 146.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (270.5, 142.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (216.5, 143.5); Яркость: 717; Размер: 3; Тип: звезда
Координаты: (176.5, 143.5); Яркость: 2146; Размер: 9; Тип: звезда
Координаты: (200.0, 142.5); Яркость: 1496; Размер: 6; Тип: звезда
Координаты: (154.0, 145.5); Яркость: 4103; Размер: 18; Тип: звезда
Координаты: (145.5, 143.5); Яркость: 7158; Размер: 35; Тип: звезда
Координаты: (140.0, 145.5); Яркость: 7193; Размер: 36; Тип: звезда
Координаты: (159.0, 141.5); Яркость: 1379; Размер: 6; Тип: звезда
Координаты: (246.5, 140.5); Яркость: 1895; Размер: 9; Тип: звезда
Координаты: (227.0, 139.5); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (219.5, 139.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (186.5, 142.0); Яркость: 5902; Размер: 30; Тип: звезда
Координаты: (174.0, 140.5); Яркость: 2726; Размер: 12; Тип: звезда
Координаты: (165.0, 138.0); Яркость: 3600; Размер: 16; Тип: звезда
Координаты: (142.5, 137.5); Яркость: 2040; Размер: 9; Тип: звезда
Координаты: (194.5, 135.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (186.0, 136.5); Яркость: 1272; Размер: 6; Тип: звезда
Координаты: (170.0, 136.0); Яркость: 858; Размер: 4; Тип: звезда
Координаты: (236.0, 135.0); Яркость: 951; Размер: 4; Тип: звезда
Координаты: (180.0, 136.0); Яркость: 3327; Размер: 16; Тип: звезда
Координаты: (152.5, 136.5); Яркость: 9328; Размер: 45; Тип: звезда
Координаты: (174.5, 134.0); Яркость: 1270; Размер: 6; Тип: звезда
Координаты: (215.5, 133.0); Яркость: 481; Размер: 2; Тип: звезда
Координаты: (165.0, 133.0); Яркость: 941; Размер: 4; Тип: звезда
Координаты: (228.5, 131.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (186.5, 131.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (158.5, 133.0); Яркость: 7070; Размер: 36; Тип: звезда
Координаты: (201.5, 130.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (180.5, 131.5); Яркость: 2170; Размер: 9; Тип: звезда
Координаты: (148.5, 129.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (283.0, 129.5); Яркость: 1453; Размер: 6; Тип: звезда
Координаты: (234.5, 129.0); Яркость: 1355; Размер: 6; Тип: звезда
Координаты: (215.5, 129.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (210.5, 128.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (266.5, 125.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (214.5, 126.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (252.5, 124.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (196.5, 125.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (167.5, 124.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (164.0, 126.5); Яркость: 4286; Размер: 20; Тип: звезда
Координаты: (154.0, 126.5); Яркость: 6577; Размер: 30; Тип: звезда
Координаты: (185.0, 125.5); Яркость: 4612; Размер: 20; Тип: звезда
Координаты: (176.5, 124.5); Яркость: 2039; Размер: 9; Тип: звезда
Координаты: (202.5, 122.5); Яркость: 247; Размер: 1; Тип: звезда
Координаты: (155.0, 122.0); Яркость: 2751; Размер: 12; Тип: звезда
Координаты: (235.5, 121.0); Яркость: 1495; Размер: 6; Тип: звезда
Координаты: (258.5, 119.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (243.5, 120.5); Яркость: 1997; Размер: 9; Тип: звезда
Координаты: (188.0, 120.5); Яркость: 1379; Размер: 6; Тип: звезда
Координаты: (150.0, 120.0); Яркость: 1008; Размер: 4; Тип: звезда
Координаты: (250.5, 118.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (192.0, 119.0); Яркость: 1017; Размер: 4; Тип: звезда
Координаты: (171.0, 118.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (197.5, 119.5); Яркость: 3319; Размер: 15; Тип: звезда
Координаты: (163.0, 119.5); Яркость: 3947; Размер: 20; Тип: звезда
Координаты: (239.5, 116.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (179.5, 116.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (205.5, 116.5); Яркость: 1904; Размер: 9; Тип: звезда
Координаты: (189.5, 115.5); Яркость: 166; Размер: 1; Тип: звезда
Координаты: (217.0, 114.0); Яркость: 988; Размер: 4; Тип: звезда
Координаты: (202.0, 113.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (192.0, 113.5); Яркость: 491; Размер: 2; Тип: звезда
Координаты: (157.0, 115.5); Яркость: 6157; Размер: 30; Тип: звезда
Координаты: (251.0, 112.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (196.5, 112.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (163.5, 112.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (209.0, 112.5); Яркость: 1300; Размер: 6; Тип: звезда
Координаты: (166.5, 111.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (159.0, 111.5); Яркость: 419; Размер: 2; Тип: звезда
Координаты: (300.5, 111.0); Яркость: 500; Размер: 2; Тип: звезда
Координаты: (189.5, 110.5); Яркость: 226; Размер: 1; Тип: звезда
Координаты: (174.5, 111.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (227.0, 110.0); Яркость: 932; Размер: 4; Тип: звезда
Координаты: (237.0, 109.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (210.5, 109.0); Яркость: 496; Размер: 2; Тип: звезда
Координаты: (185.5, 108.0); Яркость: 1440; Размер: 6; Тип: звезда
Координаты: (163.5, 108.0); Яркость: 445; Размер: 2; Тип: звезда
Координаты: (298.5, 105.5); Яркость: 244; Размер: 1; Тип: звезда
Координаты: (180.5, 109.0); Яркость: 7700; Размер: 40; Тип: звезда
Координаты: (169.0, 106.0); Яркость: 1802; Размер: 8; Тип: звезда
Координаты: (238.0, 104.5); Яркость: 2850; Размер: 12; Тип: звезда
Координаты: (195.0, 104.5); Яркость: 2765; Размер: 12; Тип: звезда
Координаты: (188.5, 104.5); Яркость: 2103; Размер: 9; Тип: звезда
Координаты: (173.0, 104.5); Яркость: 1422; Размер: 6; Тип: звезда
Координаты: (164.5, 103.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (148.5, 104.5); Яркость: 2156; Размер: 9; Тип: звезда
Координаты: (206.0, 103.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (200.5, 102.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (225.5, 102.0); Яркость: 377; Размер: 2; Тип: звезда
Координаты: (182.5, 102.0); Яркость: 1477; Размер: 6; Тип: звезда
Координаты: (176.5, 100.5); Яркость: 211; Размер: 1; Тип: звезда
Координаты: (255.5, 99.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (247.0, 98.5); Яркость: 1459; Размер: 6; Тип: звезда
Координаты: (206.5, 97.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (228.5, 97.0); Яркость: 1458; Размер: 6; Тип: звезда
Координаты: (221.5, 96.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (211.5, 96.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (166.5, 98.5); Яркость: 4969; Размер: 25; Тип: звезда
Координаты: (181.0, 96.0); Яркость: 3521; Размер: 16; Тип: звезда
Координаты: (195.5, 94.5); Яркость: 3118; Размер: 15; Тип: звезда
Координаты: (181.0, 92.0); Яркость: 1019; Размер: 4; Тип: звезда
Координаты: (200.5, 91.5); Яркость: 2236; Размер: 9; Тип: звезда
Координаты: (174.5, 93.5); Яркость: 7007; Размер: 35; Тип: звезда
Координаты: (212.0, 91.0); Яркость: 5054; Размер: 24; Тип: звезда
Координаты: (189.0, 90.5); Яркость: 1480; Размер: 6; Тип: звезда
Координаты: (236.5, 88.5); Яркость: 718; Размер: 3; Тип: звезда
Координаты: (267.5, 85.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (218.5, 86.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (212.0, 86.0); Яркость: 1018; Размер: 4; Тип: звезда
Координаты: (195.5, 86.0); Яркость: 1471; Размер: 6; Тип: звезда
Координаты: (179.5, 86.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (190.5, 84.5); Яркость: 182; Размер: 1; Тип: звезда
Координаты: (213.5, 83.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (199.5, 82.5); Яркость: 213; Размер: 1; Тип: звезда
Координаты: (222.0, 81.5); Яркость: 499; Размер: 2; Тип: звезда
Координаты: (246.5, 81.5); Яркость: 716; Размер: 3; Тип: звезда
Координаты: (239.5, 82.0); Яркость: 2635; Размер: 12; Тип: звезда
Координаты: (208.5, 81.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (251.0, 80.0); Яркость: 961; Размер: 4; Тип: звезда
Координаты: (230.5, 80.0); Яркость: 1372; Размер: 6; Тип: звезда
Координаты: (204.5, 79.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (192.0, 81.0); Яркость: 3210; Размер: 16; Тип: звезда
Координаты: (209.5, 77.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (241.5, 76.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (216.0, 78.0); Яркость: 4942; Размер: 24; Тип: звезда
Координаты: (227.0, 76.5); Яркость: 1288; Размер: 6; Тип: звезда
Координаты: (269.5, 74.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (237.0, 74.5); Яркость: 2435; Размер: 12; Тип: звезда
Координаты: (183.0, 74.5); Яркость: 1370; Размер: 6; Тип: звезда
Координаты: (245.5, 72.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (221.5, 74.0); Яркость: 2553; Размер: 12; Тип: звезда
Координаты: (207.0, 72.5); Яркость: 457; Размер: 2; Тип: звезда
Координаты: (198.5, 74.5); Яркость: 11847; Размер: 63; Тип: звезда
Координаты: (249.5, 70.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (227.5, 69.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (212.0, 70.5); Яркость: 2691; Размер: 12; Тип: звезда
Координаты: (194.5, 70.0); Яркость: 1481; Размер: 6; Тип: звезда
Координаты: (255.5, 68.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (233.0, 69.5); Яркость: 1398; Размер: 6; Тип: звезда
Координаты: (178.0, 75.0); Яркость: 16291; Размер: 84; Тип: звезда
Координаты: (237.5, 68.0); Яркость: 433; Размер: 2; Тип: звезда
Координаты: (183.0, 69.0); Яркость: 3610; Размер: 16; Тип: звезда
Координаты: (265.5, 66.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (245.0, 66.5); Яркость: 1476; Размер: 6; Тип: звезда
Координаты: (220.0, 67.0); Яркость: 6848; Размер: 32; Тип: звезда
Координаты: (203.5, 66.0); Яркость: 9214; Размер: 44; Тип: звезда
Координаты: (283.0, 63.0); Яркость: 1985; Размер: 8; Тип: звезда
Координаты: (237.0, 63.5); Яркость: 1437; Размер: 6; Тип: звезда
Координаты: (228.5, 63.5); Яркость: 1954; Размер: 9; Тип: звезда
Координаты: (231.5, 61.5); Яркость: 223; Размер: 1; Тип: звезда
Координаты: (181.5, 62.0); Яркость: 494; Размер: 2; Тип: звезда
Координаты: (218.5, 62.0); Яркость: 5914; Размер: 28; Тип: звезда
Координаты: (262.5, 59.5); Яркость: 649; Размер: 3; Тип: звезда
Координаты: (255.5, 58.0); Яркость: 1500; Размер: 6; Тип: звезда
Координаты: (226.0, 58.0); Яркость: 976; Размер: 4; Тип: звезда
Координаты: (206.0, 58.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (279.0, 57.0); Яркость: 961; Размер: 4; Тип: звезда
Координаты: (188.5, 70.5); Яркость: 65376; Размер: 341; Тип: звезда
