Координаты: (281.5, 300.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (139.5, 241.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (78.5, 242.5); Яркость: 2192; Размер: 9; Тип: звезда
Координаты: (32.5, 241.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (26.0, 242.0); Яркость: 978; Размер: 4; Тип: звезда
Координаты: (93.5, 240.0); Яркость: 479; Размер: 2; Тип: звезда
Координаты: (68.5, 240.5); Яркость: 3206; Размер: 15; Тип: звезда
Координаты: (64.0, 239.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (45.5, 239.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (39.0, 240.0); Яркость: 1000; Размер: 4; Тип: звезда
Координаты: (282.5, 238.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (163.5, 238.5); Яркость: 235; Размер: 1; Тип: звезда
Координаты: (98.5, 238.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (273.5, 238.0); Яркость: 498; Размер: 2; Тип: звезда
Координаты: (154.0, 237.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (87.5, 238.5); Яркость: 1857; Размер: 9; Тип: звезда
Координаты: (34.5, 236.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (100.5, 236.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (81.5, 236.0); Яркость: 481; Размер: 2; Тип: звезда
Координаты: (67.0, 236.0); Яркость: 935; Размер: 4; Тип: звезда
Координаты: (29.0, 236.5); Яркость: 2552; Размер: 12; Тип: звезда
Координаты: (20.0, 236.0); Яркость: 1003; Размер: 4; Тип: звезда
Координаты: (58.5, 236.0); Яркость: 2755; Размер: 12; Тип: звезда
Координаты: (49.0, 236.0); Яркость: 1987; Размер: 8; Тип: звезда
Координаты: (137.0, 233.5); Яркость: 357; Размер: 2; Тип: звезда
Координаты: (115.0, 234.0); Яркость: 964; Размер: 4; Тип: звезда
Координаты: (75.0, 235.0); Яркость: 3425; Размер: 16; Тип: звезда
Координаты: (69.5, 233.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (255.5, 232.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (36.5, 233.5); Яркость: 2114; Размер: 9; Тип: звезда
Координаты: (42.0, 233.5); Яркость: 6722; Размер: 30; Тип: звезда
Координаты: (142.0, 231.0); Яркость: 895; Размер: 4; Тип: звезда
Координаты: (118.5, 230.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (105.5, 232.5); Яркость: 3461; Размер: 15; Тип: звезда
Координаты: (57.0, 230.5); Яркость: 500; Размер: 2; Тип: звезда
Координаты: (20.0, 231.5); Яркость: 1361; Размер: 6; Тип: звезда
Координаты: (188.5, 230.5); Яркость: 2083; Размер: 9; Тип: звезда
Координаты: (197.0, 229.0); Яркость: 1807; Размер: 8; Тип: звезда
Координаты: (109.0, 229.0); Яркость: 999; Размер: 4; Тип: звезда
Координаты: (85.0, 228.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (70.5, 230.0); Яркость: 4490; Размер: 20; Тип: звезда
Координаты: (38.5, 229.0); Яркость: 481; Размер: 2; Тип: звезда
Координаты: (124.5, 228.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (92.5, 229.5); Яркость: 4780; Размер: 25; Тип: звезда
Координаты: (64.5, 229.0); Яркость: 2579; Размер: 12; Тип: звезда
Координаты: (26.5, 230.0); Яркость: 5816; Размер: 30; Тип: звезда
Координаты: (80.0, 229.0); Яркость: 7185; Размер: 36; Тип: звезда
Координаты: (45.5, 227.5); Яркость: 5587; Размер: 27; Тип: звезда
Координаты: (34.0, 229.0); Яркость: 4513; Размер: 24; Тип: звезда
Координаты: (239.0, 226.5); Яркость: 1443; Размер: 6; Тип: звезда
Координаты: (228.0, 226.0); Яркость: 936; Размер: 4; Тип: звезда
Координаты: (156.5, 225.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (134.5, 226.0); Яркость: 446; Размер: 2; Тип: звезда
Координаты: (15.0, 231.0); Яркость: 18252; Размер: 96; Тип: звезда
Координаты: (52.0, 225.0); Яркость: 943; Размер: 4; Тип: звезда
Координаты: (24.0, 225.0); Яркость: 983; Размер: 4; Тип: звезда
Координаты: (261.5, 223.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (186.0, 222.5); Яркость: 452; Размер: 2; Тип: звезда
Координаты: (109.5, 224.5); Яркость: 4917; Размер: 25; Тип: звезда
Координаты: (86.5, 223.5); Яркость: 2036; Размер: 9; Тип: звезда
Координаты: (34.5, 224.0); Яркость: 8615; Размер: 44; Тип: звезда
Координаты: (237.0, 222.0); Яркость: 838; Размер: 4; Тип: звезда
Координаты: (209.5, 222.5); Яркость: 758; Размер: 3; Тип: звезда
Координаты: (130.5, 222.0); Яркость: 489; Размер: 2; Тип: звезда
Координаты: (65.0, 222.0); Яркость: 1001; Размер: 4; Тип: звезда
Координаты: (49.0, 222.0); Яркость: 891; Размер: 4; Тип: звезда
Координаты: (20.0, 221.5); Яркость: 454; Размер: 2; Тип: звезда
Координаты: (217.5, 222.0); Яркость: 2622; Размер: 12; Тип: звезда
Координаты: (172.5, 221.0); Яркость: 493; Размер: 2; Тип: звезда
Координаты: (90.5, 220.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (190.0, 219.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (167.5, 222.5); Яркость: 4439; Размер: 21; Тип: звезда
Координаты: (155.5, 220.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (123.5, 220.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (46.0, 220.5); Яркость: 2415; Размер: 12; Тип: звезда
Координаты: (221.5, 218.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (96.5, 219.5); Яркость: 1960; Размер: 9; Тип: звезда
Координаты: (40.5, 219.5); Яркость: 2159; Размер: 9; Тип: звезда
Координаты: (23.5, 219.5); Яркость: 2044; Размер: 9; Тип: звезда
Координаты: (132.5, 217.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (73.5, 220.0); Яркость: 11185; Размер: 54; Тип: звезда
Координаты: (149.5, 216.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (55.0, 221.0); Яркость: 11482; Размер: 60; Тип: звезда
Координаты: (276.5, 215.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (206.5, 215.5); Яркость: 237; Размер: 1; Тип: звезда
Координаты: (108.5, 218.0); Яркость: 11307; Размер: 54; Тип: звезда
Координаты: (154.5, 214.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (117.5, 217.5); Яркость: 6818; Размер: 35; Тип: звезда
Координаты: (201.5, 215.5); Яркость: 3326; Размер: 15; Тип: звезда
Координаты: (143.0, 215.0); Яркость: 3321; Размер: 16; Тип: звезда
Координаты: (133.5, 213.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (59.0, 214.0); Яркость: 967; Размер: 4; Тип: звезда
Координаты: (91.5, 213.0); Яркость: 1511; Размер: 6; Тип: звезда
Координаты: (70.0, 214.0); Яркость: 1730; Размер: 8; Тип: звезда
Координаты: (52.0, 214.5); Яркость: 5439; Размер: 30; Тип: звезда
Координаты: (254.5, 213.5); Яркость: 6420; Размер: 35; Тип: звезда
Координаты: (148.5, 211.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (225.5, 210.5); Яркость: 635; Размер: 3; Тип: звезда
Координаты: (111.0, 211.0); Яркость: 988; Размер: 4; Тип: звезда
Координаты: (106.5, 210.5); Яркость: 248; Размер: 1; Тип: звезда
Координаты: (100.5, 213.0); Яркость: 8259; Размер: 42; Тип: звезда
Координаты: (78.5, 215.0); Яркость: 20633; Размер: 110; Тип: звезда
Координаты: (56.0, 210.5); Яркость: 491; Размер: 2; Тип: звезда
Координаты: (289.5, 209.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (153.0, 210.5); Яркость: 1497; Размер: 6; Тип: звезда
Координаты: (128.5, 212.0); Яркость: 4027; Размер: 18; Тип: звезда
Координаты: (63.0, 215.5); Яркость: 15214; Размер: 78; Тип: звезда
Координаты: (191.0, 209.5); Яркость: 2505; Размер: 12; Тип: звезда
Координаты: (182.5, 207.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (74.5, 207.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (217.0, 207.0); Яркость: 998; Размер: 4; Тип: звезда
Координаты: (211.5, 207.0); Яркость: 1404; Размер: 6; Тип: звезда
Координаты: (115.0, 206.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (111.5, 206.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (83.0, 209.5); Яркость: 5907; Размер: 28; Тип: звезда
Координаты: (297.0, 206.0); Яркость: 916; Размер: 4; Тип: звезда
Координаты: (196.5, 205.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (120.5, 205.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (52.0, 207.5); Яркость: 4072; Размер: 20; Тип: звезда
Координаты: (291.0, 205.0); Яркость: 1016; Размер: 4; Тип: звезда
Координаты: (250.5, 204.5); Яркость: 236; Размер: 1; Тип: звезда
Координаты: (102.0, 205.0); Яркость: 956; Размер: 4; Тип: звезда
Координаты: (90.5, 206.5); Яркость: 5111; Размер: 25; Тип: звезда
Координаты: (211.5, 203.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (58.5, 205.5); Яркость: 7411; Размер: 35; Тип: звезда
Координаты: (237.5, 202.5); Яркость: 763; Размер: 3; Тип: звезда
Координаты: (68.0, 204.5); Яркость: 4216; Размер: 20; Тип: звезда
Координаты: (300.5, 201.5); Яркость: 219; Размер: 1; Тип: звезда
Координаты: (245.0, 202.5); Яркость: 1427; Размер: 6; Тип: звезда
Координаты: (201.0, 202.0); Яркость: 999; Размер: 4; Тип: звезда
Координаты: (182.0, 202.0); Яркость: 1910; Размер: 8; Тип: звезда
Координаты: (154.0, 202.5); Яркость: 1398; Размер: 6; Тип: звезда
Координаты: (139.0, 206.5); Яркость: 17142; Размер: 88; Тип: звезда
Координаты: (298.5, 200.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (96.5, 201.5); Яркость: 753; Размер: 3; Тип: звезда
Координаты: (80.5, 200.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (21.5, 200.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (233.0, 200.0); Яркость: 864; Размер: 4; Тип: звезда
Координаты: (177.0, 201.0); Яркость: 1895; Размер: 8; Тип: звезда
Координаты: (161.0, 200.0); Яркость: 1008; Размер: 4; Тип: звезда
Координаты: (121.5, 199.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (74.0, 201.5); Яркость: 6202; Размер: 30; Тип: звезда
Координаты: (276.5, 198.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (221.0, 198.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (210.5, 198.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (99.5, 198.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (196.0, 198.0); Яркость: 872; Размер: 4; Тип: звезда
Координаты: (141.5, 197.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (112.5, 197.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (80.0, 198.0); Яркость: 944; Размер: 4; Тип: звезда
Координаты: (61.5, 198.0); Яркость: 1293; Размер: 6; Тип: звезда
Координаты: (228.0, 197.5); Яркость: 1455; Размер: 6; Тип: звезда
Координаты: (126.0, 200.5); Яркость: 10417; Размер: 54; Тип: звезда
Координаты: (107.5, 197.5); Яркость: 2103; Размер: 9; Тип: звезда
Координаты: (75.0, 197.0); Яркость: 977; Размер: 4; Тип: звезда
Координаты: (269.5, 195.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (257.0, 196.0); Яркость: 958; Размер: 4; Тип: звезда
Координаты: (241.5, 196.0); Яркость: 497; Размер: 2; Тип: звезда
Координаты: (197.5, 195.5); Яркость: 185; Размер: 1; Тип: звезда
Координаты: (169.0, 196.5); Яркость: 1522; Размер: 6; Тип: звезда
Координаты: (160.0, 196.0); Яркость: 910; Размер: 4; Тип: звезда
Координаты: (87.0, 199.5); Яркость: 17572; Размер: 90; Тип: звезда
Координаты: (94.5, 194.5); Яркость: 1202; Размер: 5; Тип: звезда
Координаты: (213.5, 193.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (207.0, 194.0); Яркость: 1807; Размер: 8; Тип: звезда
Координаты: (193.0, 194.0); Яркость: 951; Размер: 4; Тип: звезда
Координаты: (70.0, 195.0); Яркость: 3199; Размер: 16; Тип: звезда
Координаты: (188.5, 192.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (60.0, 193.0); Яркость: 1830; Размер: 8; Тип: звезда
Координаты: (82.0, 192.0); Яркость: 927; Размер: 4; Тип: звезда
Координаты: (298.5, 190.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (241.5, 190.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (198.5, 190.5); Яркость: 761; Размер: 3; Тип: звезда
Координаты: (181.5, 191.5); Яркость: 3366; Размер: 15; Тип: звезда
Координаты: (138.5, 192.0); Яркость: 4131; Размер: 20; Тип: звезда
Координаты: (130.0, 191.5); Яркость: 5016; Размер: 24; Тип: звезда
Координаты: (101.0, 190.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (77.5, 191.5); Яркость: 3287; Размер: 15; Тип: звезда
Координаты: (287.0, 189.5); Яркость: 489; Размер: 2; Тип: звезда
Координаты: (258.0, 190.0); Яркость: 896; Размер: 4; Тип: звезда
Координаты: (202.5, 189.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (160.5, 189.5); Яркость: 112; Размер: 1; Тип: звезда
Координаты: (148.0, 190.5); Яркость: 1415; Размер: 6; Тип: звезда
Координаты: (117.5, 191.5); Яркость: 3302; Размер: 15; Тип: звезда
Координаты: (65.0, 190.5); Яркость: 2829; Размер: 12; Тип: звезда
Координаты: (293.0, 189.0); Яркость: 980; Размер: 4; Тип: звезда
Координаты: (253.5, 189.0); Яркость: 451; Размер: 2; Тип: звезда
Координаты: (123.5, 190.5); Яркость: 3337; Размер: 15; Тип: звезда
Координаты: (107.0, 188.5); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (270.0, 187.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (263.0, 189.0); Яркость: 1942; Размер: 8; Тип: звезда
Координаты: (233.5, 189.5); Яркость: 5196; Размер: 25; Тип: звезда
Координаты: (59.0, 188.0); Яркость: 988; Размер: 4; Тип: звезда
Координаты: (43.5, 197.0); Яркость: 98298; Размер: 500; Тип: звезда
Координаты: (276.0, 187.0); Яркость: 986; Размер: 4; Тип: звезда
Координаты: (190.5, 188.0); Яркость: 2639; Размер: 12; Тип: звезда
Координаты: (296.5, 185.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (248.5, 186.5); Яркость: 2175; Размер: 9; Тип: звезда
Координаты: (239.0, 186.5); Яркость: 2501; Размер: 12; Тип: звезда
Координаты: (207.0, 187.0); Яркость: 3636; Размер: 16; Тип: звезда
Координаты: (172.5, 187.0); Яркость: 2587; Размер: 12; Тип: звезда
Координаты: (76.0, 185.5); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (256.5, 185.5); Яркость: 2121; Размер: 9; Тип: звезда
Координаты: (214.0, 185.0); Яркость: 2017; Размер: 8; Тип: звезда
Координаты: (166.5, 185.0); Яркость: 505; Размер: 2; Тип: звезда
Координаты: (132.5, 184.5); Яркость: 230; Размер: 1; Тип: звезда
Координаты: (101.5, 184.5); Яркость: 206; Размер: 1; Тип: звезда
Координаты: (264.5, 184.0); Яркость: 1484; Размер: 6; Тип: звезда
Координаты: (239.5, 183.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (156.5, 185.5); Яркость: 4919; Размер: 25; Тип: звезда
Координаты: (147.0, 184.5); Яркость: 1508; Размер: 6; Тип: звезда
Координаты: (136.0, 184.0); Яркость: 948; Размер: 4; Тип: звезда
Координаты: (127.0, 184.0); Яркость: 900; Размер: 4; Тип: звезда
Координаты: (120.5, 184.0); Яркость: 2286; Размер: 10; Тип: звезда
Координаты: (105.5, 183.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (90.0, 187.0); Яркость: 15590; Размер: 80; Тип: звезда
Координаты: (226.5, 184.5); Яркость: 3250; Размер: 15; Тип: звезда
Координаты: (111.5, 183.0); Яркость: 1502; Размер: 6; Тип: звезда
Координаты: (295.5, 181.5); Яркость: 199; Размер: 1; Тип: звезда
Координаты: (274.0, 182.0); Яркость: 960; Размер: 4; Тип: звезда
Координаты: (244.5, 181.5); Яркость: 671; Размер: 3; Тип: звезда
Координаты: (200.0, 182.0); Яркость: 938; Размер: 4; Тип: звезда
Координаты: (194.5, 182.0); Яркость: 461; Размер: 2; Тип: звезда
Координаты: (176.0, 182.0); Яркость: 1012; Размер: 4; Тип: звезда
Координаты: (169.0, 182.0); Яркость: 1012; Размер: 4; Тип: звезда
Координаты: (80.0, 185.0); Яркость: 7028; Размер: 32; Тип: звезда
Координаты: (212.0, 181.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (139.0, 180.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (98.0, 182.5); Яркость: 2291; Размер: 10; Тип: звезда
Координаты: (290.0, 180.0); Яркость: 2851; Размер: 12; Тип: звезда
Координаты: (270.5, 180.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (204.5, 180.5); Яркость: 2138; Размер: 9; Тип: звезда
Координаты: (88.0, 181.5); Яркость: 4098; Размер: 20; Тип: звезда
Координаты: (218.5, 178.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (117.5, 180.0); Яркость: 2493; Размер: 12; Тип: звезда
Координаты: (282.0, 179.0); Яркость: 3446; Размер: 16; Тип: звезда
Координаты: (253.5, 178.0); Яркость: 1475; Размер: 6; Тип: звезда
Координаты: (190.0, 177.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (151.5, 178.0); Яркость: 2507; Размер: 10; Тип: звезда
Координаты: (264.0, 177.0); Яркость: 2020; Размер: 8; Тип: звезда
Координаты: (240.5, 176.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (223.0, 177.0); Яркость: 841; Размер: 4; Тип: звезда
Координаты: (137.5, 176.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (133.5, 178.0); Яркость: 4427; Размер: 20; Тип: звезда
Координаты: (125.5, 178.5); Яркость: 6678; Размер: 35; Тип: звезда
Координаты: (297.0, 176.0); Яркость: 926; Размер: 4; Тип: звезда
Координаты: (208.0, 176.0); Яркость: 2789; Размер: 12; Тип: звезда
Координаты: (244.0, 175.5); Яркость: 1354; Размер: 6; Тип: звезда
Координаты: (214.0, 175.5); Яркость: 2421; Размер: 12; Тип: звезда
Координаты: (194.0, 175.0); Яркость: 999; Размер: 4; Тип: звезда
Координаты: (114.5, 175.0); Яркость: 1386; Размер: 6; Тип: звезда
Координаты: (90.0, 175.5); Яркость: 2611; Размер: 12; Тип: звезда
Координаты: (300.5, 173.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (285.5, 173.5); Яркость: 232; Размер: 1; Тип: звезда
Координаты: (201.0, 175.5); Яркость: 2317; Размер: 10; Тип: звезда
Координаты: (143.0, 175.0); Яркость: 3094; Размер: 16; Тип: звезда
Координаты: (261.5, 172.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (256.0, 173.0); Яркость: 2011; Размер: 8; Тип: звезда
