Координаты: (184.0, 300.0); Яркость: 918; Размер: 4; Тип: звезда
Координаты: (125.5, 269.5); Яркость: 204; Размер: 1; Тип: звезда
Координаты: (50.0, 270.0); Яркость: 921; Размер: 4; Тип: звезда
Координаты: (153.0, 267.5); Яркость: 1105; Размер: 6; Тип: звезда
Координаты: (147.5, 268.5); Яркость: 3450; Размер: 15; Тип: звезда
Координаты: (181.5, 270.0); Яркость: 21095; Размер: 108; Тип: звезда
Координаты: (163.0, 268.0); Яркость: 9956; Размер: 48; Тип: звезда
Координаты: (48.5, 264.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (114.0, 263.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (100.5, 264.5); Яркость: 738; Размер: 3; Тип: звезда
Координаты: (132.5, 262.0); Яркость: 389; Размер: 2; Тип: звезда
Координаты: (109.5, 261.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (37.0, 261.0); Яркость: 1014; Размер: 4; Тип: звезда
Координаты: (160.5, 264.0); Яркость: 25899; Размер: 130; Тип: звезда
Координаты: (137.5, 262.5); Яркость: 9241; Размер: 45; Тип: звезда
Координаты: (120.5, 258.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (84.5, 264.0); Яркость: 22441; Размер: 126; Тип: звезда
Координаты: (113.0, 257.5); Яркость: 1340; Размер: 6; Тип: звезда
Координаты: (131.5, 256.0); Яркость: 1496; Размер: 6; Тип: звезда
Координаты: (143.0, 258.5); Яркость: 4223; Размер: 18; Тип: звезда
Координаты: (103.5, 254.5); Яркость: 252; Размер: 1; Тип: звезда
Координаты: (92.5, 256.0); Яркость: 2799; Размер: 12; Тип: звезда
Координаты: (156.0, 254.5); Яркость: 1420; Размер: 6; Тип: звезда
Координаты: (151.5, 254.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (121.5, 253.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (137.0, 253.0); Яркость: 871; Размер: 4; Тип: звезда
Координаты: (99.0, 252.0); Яркость: 1905; Размер: 8; Тип: звезда
Координаты: (145.5, 251.0); Яркость: 2847; Размер: 12; Тип: звезда
Координаты: (81.0, 249.0); Яркость: 973; Размер: 4; Тип: звезда
Координаты: (115.5, 249.5); Яркость: 5244; Размер: 25; Тип: звезда
Координаты: (138.0, 247.5); Яркость: 1475; Размер: 6; Тип: звезда
Координаты: (128.5, 247.5); Яркость: 1701; Размер: 9; Тип: звезда
Координаты: (160.5, 246.5); Яркость: 751; Размер: 3; Тип: звезда
Координаты: (156.0, 247.5); Яркость: 4171; Размер: 20; Тип: звезда
Координаты: (120.5, 246.5); Яркость: 2099; Размер: 9; Тип: звезда
Координаты: (102.0, 246.0); Яркость: 987; Размер: 4; Тип: звезда
Координаты: (224.5, 245.0); Яркость: 402; Размер: 2; Тип: звезда
Координаты: (164.5, 246.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (143.0, 244.5); Яркость: 2685; Размер: 12; Тип: звезда
Координаты: (108.5, 243.0); Яркость: 1339; Размер: 6; Тип: звезда
Координаты: (132.0, 242.0); Яркость: 1902; Размер: 8; Тип: звезда
Координаты: (85.5, 240.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (90.5, 240.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (146.5, 240.5); Яркость: 3208; Размер: 15; Тип: звезда
Координаты: (141.5, 239.0); Яркость: 1425; Размер: 6; Тип: звезда
Координаты: (127.5, 238.5); Яркость: 239; Размер: 1; Тип: звезда
Координаты: (154.5, 238.0); Яркость: 504; Размер: 2; Тип: звезда
Координаты: (109.5, 238.0); Яркость: 1529; Размер: 6; Тип: звезда
Координаты: (221.5, 237.0); Яркость: 2728; Размер: 12; Тип: звезда
Координаты: (114.5, 234.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (72.5, 235.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (134.5, 236.0); Яркость: 10295; Размер: 54; Тип: звезда
Координаты: (101.5, 233.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (156.0, 234.0); Яркость: 3215; Размер: 16; Тип: звезда
Координаты: (128.0, 233.0); Яркость: 3334; Размер: 16; Тип: звезда
Координаты: (98.5, 231.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (67.5, 231.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (146.5, 231.5); Яркость: 2045; Размер: 9; Тип: звезда
Координаты: (134.5, 230.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (89.5, 231.5); Яркость: 747; Размер: 3; Тип: звезда
Координаты: (114.0, 230.0); Яркость: 1009; Размер: 4; Тип: звезда
Координаты: (104.5, 229.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (216.5, 230.5); Яркость: 5087; Размер: 25; Тип: звезда
Координаты: (124.5, 229.0); Яркость: 2808; Размер: 12; Тип: звезда
Координаты: (154.5, 225.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (139.5, 228.0); Яркость: 10757; Размер: 54; Тип: звезда
Координаты: (163.5, 233.0); Яркость: 25377; Размер: 126; Тип: звезда
Координаты: (132.5, 225.0); Яркость: 1472; Размер: 6; Тип: звезда
Координаты: (126.0, 225.0); Яркость: 1851; Размер: 8; Тип: звезда
Координаты: (146.0, 225.0); Яркость: 1810; Размер: 8; Тип: звезда
Координаты: (115.5, 225.0); Яркость: 2680; Размер: 12; Тип: звезда
Координаты: (103.0, 224.5); Яркость: 2484; Размер: 12; Тип: звезда
Координаты: (151.0, 223.5); Яркость: 1397; Размер: 6; Тип: звезда
Координаты: (128.5, 222.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (119.5, 220.5); Яркость: 2043; Размер: 9; Тип: звезда
Координаты: (114.0, 220.0); Яркость: 972; Размер: 4; Тип: звезда
Координаты: (156.5, 218.5); Яркость: 762; Размер: 3; Тип: звезда
Координаты: (90.5, 218.0); Яркость: 484; Размер: 2; Тип: звезда
Координаты: (44.5, 219.0); Яркость: 2503; Размер: 12; Тип: звезда
Координаты: (164.0, 217.0); Яркость: 974; Размер: 4; Тип: звезда
Координаты: (124.5, 217.5); Яркость: 1752; Размер: 9; Тип: звезда
Координаты: (148.0, 216.0); Яркость: 977; Размер: 4; Тип: звезда
Координаты: (120.0, 216.5); Яркость: 1529; Размер: 6; Тип: звезда
Координаты: (48.5, 215.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (113.5, 215.0); Яркость: 1387; Размер: 6; Тип: звезда
Координаты: (79.5, 214.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (137.0, 213.5); Яркость: 476; Размер: 2; Тип: звезда
Координаты: (134.5, 217.0); Яркость: 25354; Размер: 132; Тип: звезда
Координаты: (135.0, 210.5); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (144.0, 214.5); Яркость: 12956; Размер: 66; Тип: звезда
Координаты: (116.5, 211.0); Яркость: 2706; Размер: 12; Тип: звезда
Координаты: (131.5, 208.5); Яркость: 742; Размер: 3; Тип: звезда
Координаты: (111.0, 210.0); Яркость: 3103; Размер: 16; Тип: звезда
Координаты: (63.5, 208.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (158.0, 219.5); Яркость: 58090; Размер: 300; Тип: звезда
Координаты: (95.5, 207.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (134.5, 206.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (108.0, 207.0); Яркость: 948; Размер: 4; Тип: звезда
Координаты: (144.0, 207.5); Яркость: 16793; Размер: 84; Тип: звезда
Координаты: (95.5, 203.0); Яркость: 495; Размер: 2; Тип: звезда
Координаты: (65.0, 204.5); Яркость: 8344; Размер: 40; Тип: звезда
Координаты: (117.5, 204.0); Яркость: 5625; Размер: 30; Тип: звезда
Координаты: (101.5, 201.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (107.0, 201.0); Яркость: 956; Размер: 4; Тип: звезда
Координаты: (112.5, 201.5); Яркость: 6136; Размер: 27; Тип: звезда
Координаты: (143.5, 199.0); Яркость: 13901; Размер: 72; Тип: звезда
Координаты: (100.0, 196.0); Яркость: 922; Размер: 4; Тип: звезда
Координаты: (94.0, 196.5); Яркость: 1477; Размер: 6; Тип: звезда
Координаты: (128.5, 202.5); Яркость: 56823; Размер: 289; Тип: звезда
Координаты: (113.5, 194.0); Яркость: 1404; Размер: 6; Тип: звезда
Координаты: (79.5, 193.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (75.0, 194.5); Яркость: 2389; Размер: 10; Тип: звезда
Координаты: (125.5, 192.0); Яркость: 1372; Размер: 6; Тип: звезда
Координаты: (141.5, 191.5); Яркость: 2806; Размер: 15; Тип: звезда
Координаты: (130.0, 190.5); Яркость: 1428; Размер: 6; Тип: звезда
Координаты: (89.5, 189.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (138.5, 188.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (134.0, 190.5); Яркость: 4004; Размер: 20; Тип: звезда
Координаты: (113.0, 189.0); Яркость: 919; Размер: 4; Тип: звезда
Координаты: (122.5, 188.0); Яркость: 2650; Размер: 12; Тип: звезда
Координаты: (118.0, 187.5); Яркость: 1216; Размер: 6; Тип: звезда
Координаты: (86.5, 185.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (145.5, 191.5); Яркость: 31999; Размер: 165; Тип: звезда
Координаты: (92.5, 185.5); Яркость: 1834; Размер: 9; Тип: звезда
Координаты: (121.0, 183.5); Яркость: 1439; Размер: 6; Тип: звезда
Координаты: (110.5, 184.5); Яркость: 3358; Размер: 15; Тип: звезда
Координаты: (53.5, 183.5); Яркость: 640; Размер: 3; Тип: звезда
Координаты: (140.5, 181.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (100.5, 182.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (69.0, 181.5); Яркость: 473; Размер: 2; Тип: звезда
Координаты: (135.5, 183.5); Яркость: 6933; Размер: 35; Тип: звезда
Координаты: (129.5, 182.5); Яркость: 3095; Размер: 15; Тип: звезда
Координаты: (117.0, 181.5); Яркость: 1351; Размер: 6; Тип: звезда
Координаты: (18.5, 179.5); Яркость: 197; Размер: 1; Тип: звезда
Координаты: (76.0, 177.0); Яркость: 994; Размер: 4; Тип: звезда
Координаты: (68.5, 176.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (112.5, 177.0); Яркость: 2941; Размер: 12; Тип: звезда
Координаты: (96.0, 175.0); Яркость: 975; Размер: 4; Тип: звезда
Координаты: (30.0, 174.5); Яркость: 497; Размер: 2; Тип: звезда
Координаты: (100.5, 174.5); Яркость: 2181; Размер: 9; Тип: звезда
Координаты: (113.5, 172.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (76.0, 172.0); Яркость: 974; Размер: 4; Тип: звезда
Координаты: (66.0, 172.0); Яркость: 967; Размер: 4; Тип: звезда
Координаты: (56.5, 172.0); Яркость: 481; Размер: 2; Тип: звезда
Координаты: (108.5, 171.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (93.5, 170.5); Яркость: 2056; Размер: 9; Тип: звезда
Координаты: (63.5, 169.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (47.5, 169.0); Яркость: 477; Размер: 2; Тип: звезда
Координаты: (31.0, 167.0); Яркость: 987; Размер: 4; Тип: звезда
Координаты: (122.5, 172.5); Яркость: 37221; Размер: 195; Тип: звезда
Координаты: (94.5, 165.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (107.0, 165.0); Яркость: 1887; Размер: 8; Тип: звезда
Координаты: (135.5, 162.5); Яркость: 246; Размер: 1; Тип: звезда
Координаты: (44.0, 163.0); Яркость: 1003; Размер: 4; Тип: звезда
Координаты: (8.5, 163.0); Яркость: 485; Размер: 2; Тип: звезда
Координаты: (94.5, 161.5); Яркость: 654; Размер: 3; Тип: звезда
Координаты: (70.5, 159.5); Яркость: 241; Размер: 1; Тип: звезда
Координаты: (10.0, 159.5); Яркость: 1372; Размер: 6; Тип: звезда
Координаты: (95.5, 157.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (122.5, 157.0); Яркость: 493; Размер: 2; Тип: звезда
Координаты: (105.0, 156.0); Яркость: 862; Размер: 4; Тип: звезда
Координаты: (76.5, 154.5); Яркость: 3177; Размер: 15; Тип: звезда
Координаты: (106.5, 152.5); Яркость: 3299; Размер: 15; Тип: звезда
Координаты: (4.5, 151.5); Яркость: 238; Размер: 1; Тип: звезда
Координаты: (51.5, 151.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (106.0, 147.5); Яркость: 3836; Размер: 18; Тип: звезда
Координаты: (98.5, 148.0); Яркость: 2847; Размер: 12; Тип: звезда
Координаты: (85.0, 165.5); Яркость: 115852; Размер: 656; Тип: звезда
Координаты: (78.5, 147.0); Яркость: 2851; Размер: 12; Тип: звезда
Координаты: (125.0, 153.0); Яркость: 31321; Размер: 160; Тип: звезда
Координаты: (118.0, 154.0); Яркость: 45782; Размер: 240; Тип: звезда
Координаты: (108.5, 143.0); Яркость: 484; Размер: 2; Тип: звезда
Координаты: (113.5, 146.0); Яркость: 9440; Размер: 50; Тип: звезда
Координаты: (100.5, 142.5); Яркость: 4654; Размер: 21; Тип: звезда
Координаты: (93.5, 140.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (43.0, 140.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (13.5, 141.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (73.5, 142.0); Яркость: 5417; Размер: 30; Тип: звезда
Координаты: (115.0, 139.5); Яркость: 1329; Размер: 6; Тип: звезда
Координаты: (85.0, 139.0); Яркость: 2865; Размер: 12; Тип: звезда
Координаты: (60.0, 139.5); Яркость: 1347; Размер: 6; Тип: звезда
Координаты: (107.5, 137.5); Яркость: 251; Размер: 1; Тип: звезда
Координаты: (101.0, 138.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (97.0, 138.0); Яркость: 994; Размер: 4; Тип: звезда
Координаты: (58.5, 136.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (48.0, 136.0); Яркость: 990; Размер: 4; Тип: звезда
Координаты: (98.5, 134.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (92.5, 135.5); Яркость: 3130; Размер: 15; Тип: звезда
Координаты: (77.5, 135.5); Яркость: 6197; Размер: 35; Тип: звезда
Координаты: (105.0, 133.0); Яркость: 979; Размер: 4; Тип: звезда
Координаты: (114.5, 132.0); Яркость: 1442; Размер: 6; Тип: звезда
Координаты: (70.0, 132.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (118.5, 130.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (109.5, 134.0); Яркость: 14034; Размер: 70; Тип: звезда
Координаты: (85.5, 130.0); Яркость: 464; Размер: 2; Тип: звезда
Координаты: (65.5, 128.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (34.5, 128.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (100.5, 129.5); Яркость: 4428; Размер: 21; Тип: звезда
Координаты: (95.0, 128.0); Яркость: 1884; Размер: 8; Тип: звезда
Координаты: (19.5, 125.5); Яркость: 228; Размер: 1; Тип: звезда
Координаты: (90.5, 125.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (75.5, 124.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (111.0, 123.5); Яркость: 6067; Размер: 28; Тип: звезда
Координаты: (81.0, 121.0); Яркость: 977; Размер: 4; Тип: звезда
Координаты: (102.5, 120.5); Яркость: 2273; Размер: 9; Тип: звезда
Координаты: (96.5, 120.5); Яркость: 3179; Размер: 15; Тип: звезда
Координаты: (67.5, 117.5); Яркость: 723; Размер: 3; Тип: звезда
Координаты: (74.0, 117.0); Яркость: 959; Размер: 4; Тип: звезда
Координаты: (0.5, 114.5); Яркость: 238; Размер: 1; Тип: звезда
Координаты: (110.0, 114.5); Яркость: 1303; Размер: 6; Тип: звезда
Координаты: (95.5, 113.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (104.0, 115.5); Яркость: 21485; Размер: 110; Тип: звезда
Координаты: (66.0, 110.5); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (71.5, 108.5); Яркость: 729; Размер: 3; Тип: звезда
Координаты: (49.5, 109.0); Яркость: 1466; Размер: 6; Тип: звезда
Координаты: (35.5, 109.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (113.5, 109.5); Яркость: 5255; Размер: 25; Тип: звезда
Координаты: (93.0, 108.0); Яркость: 1007; Размер: 4; Тип: звезда
Координаты: (86.0, 107.0); Яркость: 1011; Размер: 4; Тип: звезда
Координаты: (93.5, 104.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (52.5, 105.0); Яркость: 1407; Размер: 6; Тип: звезда
Координаты: (23.5, 105.0); Яркость: 485; Размер: 2; Тип: звезда
Координаты: (2.5, 104.5); Яркость: 207; Размер: 1; Тип: звезда
Координаты: (107.5, 104.5); Яркость: 5093; Размер: 25; Тип: звезда
Координаты: (69.0, 103.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (80.0, 103.0); Яркость: 1764; Размер: 8; Тип: звезда
Координаты: (85.0, 99.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (66.5, 100.0); Яркость: 1456; Размер: 6; Тип: звезда
Координаты: (104.0, 103.5); Яркость: 15600; Размер: 78; Тип: звезда
Координаты: (75.5, 97.5); Яркость: 245; Размер: 1; Тип: звезда
Координаты: (12.0, 97.0); Яркость: 1002; Размер: 4; Тип: звезда
Координаты: (114.5, 100.5); Яркость: 19509; Размер: 99; Тип: звезда
Координаты: (97.5, 94.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (86.0, 95.0); Яркость: 947; Размер: 4; Тип: звезда
Координаты: (82.5, 95.5); Яркость: 1889; Размер: 9; Тип: звезда
Координаты: (23.5, 94.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (92.0, 97.5); Яркость: 4443; Размер: 18; Тип: звезда
Координаты: (55.5, 94.0); Яркость: 2696; Размер: 12; Тип: звезда
Координаты: (80.5, 91.0); Яркость: 503; Размер: 2; Тип: звезда
Координаты: (61.5, 93.5); Яркость: 4520; Размер: 21; Тип: звезда
Координаты: (95.5, 88.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (90.0, 89.0); Яркость: 950; Размер: 4; Тип: звезда
Координаты: (59.0, 89.0); Яркость: 997; Размер: 4; Тип: звезда
Координаты: (64.5, 88.0); Яркость: 1439; Размер: 6; Тип: звезда
Координаты: (119.5, 86.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (106.0, 91.5); Яркость: 12945; Размер: 66; Тип: звезда
Координаты: (69.5, 86.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (95.0, 85.0); Яркость: 954; Размер: 4; Тип: звезда
Координаты: (88.0, 85.5); Яркость: 1476; Размер: 6; Тип: звезда
Координаты: (31.5, 84.5); Яркость: 249; Размер: 1; Тип: звезда
Координаты: (77.0, 85.5); Яркость: 3912; Размер: 20; Тип: звезда
Координаты: (71.5, 82.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (59.0, 84.0); Яркость: 7425; Размер: 36; Тип: звезда
Координаты: (113.5, 78.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (28.5, 78.5); Яркость: 228; Размер: 1; Тип: звезда
Координаты: (80.5, 77.5); Яркость: 1797; Размер: 9; Тип: звезда
Координаты: (53.0, 78.0); Яркость: 3419; Размер: 16; Тип: звезда
Координаты: (101.0, 79.5); Яркость: 7328; Размер: 36; Тип: звезда
Координаты: (96.5, 76.0); Яркость: 1284; Размер: 6; Тип: звезда
Координаты: (89.0, 77.5); Яркость: 6241; Размер: 30; Тип: звезда
Координаты: (67.0, 78.0); Яркость: 9333; Размер: 48; Тип: звезда
Координаты: (7.5, 75.5); Яркость: 242; Размер: 1; Тип: звезда
Координаты: (58.5, 76.0); Яркость: 4060; Размер: 18; Тип: звезда
Координаты: (31.5, 73.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (82.0, 73.5); Яркость: 3785; Размер: 18; Тип: звезда
Координаты: (67.5, 73.5); Яркость: 1731; Размер: 9; Тип: звезда
Координаты: (14.0, 73.0); Яркость: 851; Размер: 4; Тип: звезда
Координаты: (119.5, 73.0); Яркость: 4044; Размер: 20; Тип: звезда
Координаты: (109.0, 78.0); Яркость: 21034; Размер: 112; Тип: звезда
Координаты: (64.0, 72.0); Яркость: 996; Размер: 4; Тип: звезда
Координаты: (36.5, 70.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (85.5, 70.0); Яркость: 504; Размер: 2; Тип: звезда
Координаты: (74.0, 71.5); Яркость: 3783; Размер: 20; Тип: звезда
Координаты: (49.5, 70.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (78.0, 68.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (63.0, 68.5); Яркость: 504; Размер: 2; Тип: звезда
Координаты: (96.0, 69.5); Яркость: 4295; Размер: 20; Тип: звезда
Координаты: (83.5, 67.5); Яркость: 243; Размер: 1; Тип: звезда
Координаты: (54.5, 68.0); Яркость: 506; Размер: 2; Тип: звезда
Координаты: (19.0, 69.5); Яркость: 3892; Размер: 20; Тип: звезда
Координаты: (90.0, 67.5); Яркость: 1448; Размер: 6; Тип: звезда
Координаты: (40.0, 66.5); Яркость: 501; Размер: 2; Тип: звезда
Координаты: (68.0, 66.5); Яркость: 4165; Размер: 20; Тип: звезда
Координаты: (44.5, 65.0); Яркость: 1458; Размер: 6; Тип: звезда
Координаты: (107.0, 64.5); Яркость: 1353; Размер: 6; Тип: звезда
Координаты: (51.5, 63.0); Яркость: 1387; Размер: 6; Тип: звезда
Координаты: (35.0, 63.5); Яркость: 1424; Размер: 6; Тип: звезда
Координаты: (75.0, 63.0); Яркость: 3580; Размер: 16; Тип: звезда
Координаты: (12.5, 62.5); Яркость: 749; Размер: 3; Тип: звезда
Координаты: (66.5, 60.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (58.0, 62.0); Яркость: 1913; Размер: 8; Тип: звезда
Координаты: (21.5, 62.0); Яркость: 2689; Размер: 12; Тип: звезда
