Координаты: (341.5, 266.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (205.5, 218.5); Яркость: 2008; Размер: 9; Тип: звезда
Координаты: (216.5, 217.0); Яркость: 1483; Размер: 6; Тип: звезда
Координаты: (6.5, 216.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (359.5, 215.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (308.5, 215.0); Яркость: 1463; Размер: 6; Тип: звезда
Координаты: (170.0, 214.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (22.5, 214.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (141.5, 215.5); Яркость: 6897; Размер: 35; Тип: звезда
Координаты: (177.5, 213.5); Яркость: 2139; Размер: 9; Тип: звезда
Координаты: (266.5, 211.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (214.5, 212.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (113.5, 211.5); Яркость: 215; Размер: 1; Тип: звезда
Координаты: (356.5, 210.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (83.5, 209.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (38.5, 209.0); Яркость: 509; Размер: 2; Тип: звезда
Координаты: (189.0, 218.0); Яркость: 131693; Размер: 672; Тип: звезда
Координаты: (33.5, 206.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (139.0, 206.0); Яркость: 987; Размер: 4; Тип: звезда
Координаты: (165.5, 206.0); Яркость: 4329; Размер: 20; Тип: звезда
Координаты: (197.0, 205.5); Яркость: 2407; Размер: 10; Тип: звезда
Координаты: (177.0, 204.5); Яркость: 2632; Размер: 12; Тип: звезда
Координаты: (159.0, 204.0); Яркость: 865; Размер: 4; Тип: звезда
Координаты: (27.5, 203.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (12.5, 202.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (184.5, 202.5); Яркость: 3243; Размер: 15; Тип: звезда
Координаты: (96.5, 202.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (146.0, 200.5); Яркость: 3052; Размер: 12; Тип: звезда
Координаты: (192.5, 199.5); Яркость: 2291; Размер: 9; Тип: звезда
Координаты: (50.5, 198.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (180.0, 197.0); Яркость: 1825; Размер: 8; Тип: звезда
Координаты: (154.0, 197.0); Яркость: 959; Размер: 4; Тип: звезда
Координаты: (263.5, 195.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (172.0, 199.5); Яркость: 14338; Размер: 72; Тип: звезда
Координаты: (165.0, 196.0); Яркость: 921; Размер: 4; Тип: звезда
Координаты: (225.5, 194.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (72.5, 194.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (191.5, 193.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (171.0, 194.0); Яркость: 923; Размер: 4; Тип: звезда
Координаты: (159.0, 194.0); Яркость: 860; Размер: 4; Тип: звезда
Координаты: (139.0, 194.0); Яркость: 1915; Размер: 8; Тип: звезда
Координаты: (31.0, 192.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (200.5, 191.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (150.0, 191.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (212.5, 190.5); Яркость: 3360; Размер: 15; Тип: звезда
Координаты: (195.5, 189.0); Яркость: 1507; Размер: 6; Тип: звезда
Координаты: (134.5, 188.0); Яркость: 1524; Размер: 6; Тип: звезда
Координаты: (69.0, 188.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (59.0, 186.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (197.5, 184.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (156.5, 186.5); Яркость: 3298; Размер: 15; Тип: звезда
Координаты: (210.5, 184.0); Яркость: 1461; Размер: 6; Тип: звезда
Координаты: (123.5, 183.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (29.5, 182.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (161.0, 182.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (45.5, 181.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (196.0, 180.5); Яркость: 2982; Размер: 12; Тип: звезда
Координаты: (264.5, 180.5); Яркость: 3189; Размер: 15; Тип: звезда
Координаты: (5.5, 178.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (333.5, 177.5); Яркость: 2295; Размер: 9; Тип: звезда
Координаты: (0.5, 176.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (309.5, 176.5); Яркость: 736; Размер: 3; Тип: звезда
Координаты: (209.5, 174.5); Яркость: 253; Размер: 1; Тип: звезда
Координаты: (198.5, 174.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (153.0, 175.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (164.0, 174.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (102.5, 173.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (181.5, 174.0); Яркость: 2705; Размер: 12; Тип: звезда
Координаты: (30.5, 172.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (21.5, 172.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (173.5, 169.5); Яркость: 756; Размер: 3; Тип: звезда
Координаты: (164.0, 170.0); Яркость: 1002; Размер: 4; Тип: звезда
Координаты: (137.5, 167.5); Яркость: 250; Размер: 1; Тип: звезда
Координаты: (267.5, 166.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (213.0, 167.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (70.5, 166.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (195.5, 165.5); Яркость: 2295; Размер: 9; Тип: звезда
Координаты: (188.0, 165.5); Яркость: 2610; Размер: 12; Тип: звезда
Координаты: (152.5, 163.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (129.5, 163.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (222.5, 160.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (196.5, 160.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (21.5, 160.5); Яркость: 765; Размер: 3; Тип: звезда
Координаты: (297.5, 156.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (162.5, 156.0); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (155.0, 156.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (217.0, 154.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (64.5, 153.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (259.0, 152.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (205.5, 150.5); Яркость: 3741; Размер: 15; Тип: звезда
Координаты: (57.0, 149.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (280.0, 145.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (97.5, 144.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (18.5, 144.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (318.5, 143.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (239.5, 141.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (176.0, 142.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (264.0, 137.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (354.0, 136.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (303.0, 135.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (314.5, 132.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (162.5, 130.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (105.5, 129.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (77.5, 128.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (352.5, 125.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (300.0, 124.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (226.5, 120.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (151.5, 119.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (52.5, 119.5); Яркость: 254; Размер: 1; Тип: звезда
Координаты: (121.5, 117.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (56.5, 115.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (19.5, 114.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (295.5, 111.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (282.5, 109.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (272.5, 109.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (140.5, 107.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (177.5, 106.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (194.0, 104.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (255.0, 103.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (249.5, 103.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (279.5, 101.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (56.0, 102.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (32.5, 102.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (156.5, 99.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (263.0, 97.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (140.5, 93.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (370.5, 92.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (192.5, 92.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (66.5, 87.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (309.0, 86.5); Яркость: 3031; Размер: 12; Тип: звезда
Координаты: (313.5, 83.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (270.0, 84.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (259.5, 79.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (305.5, 77.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (97.0, 76.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (291.5, 75.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (25.0, 73.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (227.0, 71.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (313.0, 70.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (315.5, 60.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (123.0, 58.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (365.5, 58.0); Яркость: 1530; Размер: 6; Тип: звезда
Координаты: (169.0, 52.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (25.5, 52.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (246.0, 52.0); Яркость: 1020; Размер: 4; Тип: звезда
Координаты: (73.5, 51.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (194.5, 49.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (337.5, 42.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (48.5, 40.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (231.5, 37.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (139.5, 35.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (51.0, 34.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (151.5, 32.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (59.0, 31.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (5.0, 22.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (98.5, 14.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (117.5, 13.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (371.0, 7.5); Яркость: 510; Размер: 2; Тип: звезда
Координаты: (381.0, 5.5); Яркость: 2541; Размер: 10; Тип: звезда
Координаты: (116.5, 3.5); Яркость: 255; Размер: 1; Тип: звезда
Координаты: (275.5, 1.0); Яркость: 1504; Размер: 6; Тип: звезда
